Title,Date,User,Body,Rating 
Love it!,09/22/2015,Central Califas,Thank you so much. I have truly enjoyed this show for many years!,5
"A new, necessary perspective",09/22/2015,Podcasto,"Even without Latino roots, I find myself tuning in to this podcast for its narrative storytelling, fresh perspective, and ability to find and broadcast under-heard stories.",5
Interesting and relevant for everyone!,09/23/2015,Giseigo,"This podcast is an incredible sampling of stories covering a variety of current events, history, and cultural practices. I'm an English-speaking white person, and I'm so thankful to have this engaging, accessible program to look forward to every week so I can learn more about those around me.",5
Proud to Listen,09/23/2015,C. Rendón,Absolutely love this podcast -it has brought me to tears multiple times just from the pure nostalgia I get as a Latina raised on the border now living in a predominantly white community.,5
EL MEJOR!!!!,09/24/2015,Soule's family,"I love this podcast and the stories about Latinos from every background, socioeconomic status and history...Great job!",5
super relevant,09/25/2015,ag2015327,great for young latino millenials,5
Important,09/26/2015,elrondisabamf,"I am not Latino or Hispanic, but in a way that makes it even more vital that I listen to this podcast. As a future educator, it is especially important for me to see the world from another's eyes and this show provides me and others with that opportunity frequently lost or hindered in mainstream media.",5
Quality Radio,09/27/2015,MaxWaxy,This program has helped me connect to my Latino roots and has influenced my artistic expression and even a podcast of my own that I've started. Absolutely beautiful reporting and relevant content.,5
Love it,09/28/2015,V_I_V143,"Thank you so much for making this podcast, in the mainstream American culture so many of these topics are not discussed. If you love your grandparents listen to Abuleos.",5
Quality show that I've been listening to for decades,10/01/2015,drflex,"I highly recommend this show. It's very varied and at times quite avant guard
I like that it pushes boundaries and thinks out of the box.",5
Love this!!!,10/03/2015,Rebro25,"It doesn't get much better than this! I've learned so much about Latino culture, it's incredible.",5
So necessary,10/04/2015,ejogonzalez,We need this show on NPR. I love the diversity of viewpoints- we don’t hear from Latino perspectives nearly often enough. I enjoy every episode. Added bonus: the music is as good as the reporting!,5
Absolutely Love!,10/06/2015,OutOfBort,"I found this podcast on the front page as a feature for Hispanic Heritage Month and I could not be happier! I love the stories about issues facing Latinos and highlighting those groups and individuals working to make a difference. As a Latina who hopes to make a change one day, I appreciate listening to what others are doing. Thanks!",5
Awesome program!!!,10/07/2015,Ruth-Noemí,This is such a great program!! Thanks so much for all your work and all the great info you bring!!,5
Great podcast!,10/08/2015,Mylunacy,"This show is truly great! Very well rounded, covering current events and issues relating to the Latino experience.Maria Hinojosa is completely engaging, it almost feels like you are having a personal conversation with her! After every episode I feel like I learn something new! I very much recommend this podcast.",5
Muchas Gracias!,10/10/2015,Marcaida y McClelland,"Excellently produced and well researched stories. Provides perspective on issues that are pertinent to the Latino community and to the greater US community at large, by telling human stories that are relatable to all of us - latino or not.",5
"A great, and much needed show",08/16/2015,phoenikera,"I listen to a lot of podcasts every week. I am a radio buff… but Latino USA is one of those shows I get excited for every time a notification pops up on my phone. It’s well produced, focuses on a wide variety of issues, and I like the fact that it’s not trying hard to be a “pan-Latino” show, simplifying this rich community. Instead, Maria and her team highlight stories that show the complexity and diversity of the Latino community. It’s this mosaic of lives and backgrounds, that makes me feel proud and inspired week after week.",5
If only EVERYONE listened to this show...,08/16/2015,Carmentierra,"I am latina, so it’s not a BIG surprise that I love this show, but more importantly… I think this show educates non-Latinos on Latino culture, and firmly believe that the awareness and education that comes from listening has the potential to break down walls, foster understanding, and ultimately eliminate the hatred and racism that we face every day.",5
Learning and loving it,08/17/2015,Inochi33,I can't get enough of this podcast! I am Latina and this show has taught me so much more about about my culture and history.,5
NPR does it again,08/17/2015,armorall1,Great podcast! Informative and entertaining. One of my favorite podcasts. Keep up the great work!,5
Thank you!,08/18/2015,Morgan Organ,Thank you so very much for creating such an incredible podcast. I look forward to this podcast each week and can’t wait to go back and listen to previous episodes. Thank you!,5
Amazing,08/20/2015,MamaSlug,This podcast is thoughtful and interesting. I feel prouder to be Latina each time I listen. Maria has become a hero of mine. Keep up the good work!,5
Love it,08/20/2015,HectorSkeltor,"Great Latino lens on all kinds of fun, interesting and important topics.",5
Great show!,08/27/2015,JDColunga,"This show presents so many interesting stories, great for latinos to listen and remind us of our roots and heritage and great for everyone else so they can better understand the Latinos around them.",5
Beautifully diverse,08/31/2015,Charri01,"I'm obsessed with the way one theme can be explored in such deep, innovative, and diverse ways. This is my newest fave podcast. The writers and producers are so pro.",5
"Great, Important Show",09/02/2015,juliaannwilber,"Thanks Latino USA for your thoughtful and insightful reporting! Very well done, very important stories to be telling. I highly recommend it!",5
Latino USA Love,09/02/2015,Camaju,"The podcast for Latinos who want to learn about their culture, people who want to better understand the Latinos in their lives or just people who enjoy great podcasts, Latino USA has got you covered. A beacon of light in a dark sea of misinformation, a thoughtful respite from the din of mass media…I could go on and on. Thank you for such a great program, I love Latino USA.",5
Fantastic show,09/04/2015,Quintero.clan,"Bravo Maria and team, for becoming a forceful voice to the Latino community.",5
Enlightening,09/04/2015,jojo126954,Love hearing different perspectives from within the Latino/a/x community,5
Human,09/05/2015,Davemintz1112,I listen each week - makes me a lot smarter and more aware in a fast changing world. Great mix of many ideas and thoughts. Wonderful music. I get many insights and enjoyment.,5
Excellent Podcast,09/06/2015,RocioCadena,"What can I say? Latino USA is simply amazing. Every time I listen to it, I feel empowered as a proud Latina woman. I feel connected and proud of my roots after every episode. This podcast is for everybody. But definitely should be required listening for every Latino living in the US. I think they should make this a requirement for high school students. How cool would that be? If someone designed a course on this podcast? Anyway, keep it up Latino USA!",5
Me encanta,09/07/2015,Franaynay,I love listening to other Latino views on different subjects and ideas.,5
Amazing podcast! I <3 María Hinojosa!,09/08/2015,smile4limon,"I've been a listener to Latino USA for years and it's one of my have podcasts. Very well produced and informative with stories you don't hear anywhere else. Thank you so much, María (and all!), for your handwork. I feel like a better American knowing the stories you share here.",5
When Worlds Collide,09/10/2015,wqroiwqjodndskfgoerg,I teach at a large high school (over 2500 students) and the majority of the students have a diverse ethnicity. This podcast really helps a middle aged white guy like me to better understand their world and get out of mine. Thank you!!,5
My Favorite Podcast,09/10/2015,grejz8,This is a fantastic program. It has some of the best reporting on some of the most interesting stories I have found in any podcast.,5
Love! Great Journalism,09/11/2015,022559mmal,"I love this podcast! As a Latina, it's great to hear stories relevant to me and from a perspective that's relatable. I'm thankful for the sense of belonging I've gained from listening to the show and the inspiration I get from learning about Latino leaders and our contributions. This is great journalism at work that highlights a large and growing demographic in the United States.",5
Keeping me connected,07/14/2015,Colie from CR,"Now that I busy being an adult commuting to my job has cut my free time down. I feel like I am out of touch with what's going on sometimes,but watching the news can be depressing. I also feel like I'm out of touch with my Latino roots. This podcast keeps me connected and is informative. Thanks for all your hard work! Keep it up.",5
Best pod cast ever,07/16/2015,Kingjajay,Ms. Maria thanks for the great information that you have provided me with and I've recently began a project on Latinos coming to America and I would love to be able to ask you some questions thank you so much and continue the great work,5
Awesome Show!,07/16/2015,Abkreader,"I love Latino USA. It is one of the best venues that covers issues concerning all Latinos across the diaspora. I am so proud of the show, how professional and educational it is. The topics covered are outstanding and relevant to all Latinos. Maria is a phenomenal host. I recommend this show for all who have a Hispanic/Latino background and/or who are interested in Hispanics and Latinos!",5
Very Entertaining and Educational,07/22/2015,Indie and Chocolate,"This is my favorite podcast. I love that it talks about current events and also history and culture, everything from music to pop culture to politics, social issues and more, in Latin American countries and also USA. The stories offer unique insights from a wide range of people, and I often connect with them emotionally or take away new information. And on top of everything, it's entertaining, relatable and even funny. Big thumbs up from me, an American of Mexican descent who loves learning about Latin American history and current events.",5
Informative & Empowering,07/24/2015,Sofia1301,Love Latino USA. They are very much voicing the topics we need to be fed as member of the evolving melting pot that is the USA.,5
Great stuff,07/25/2015,Num1sinner,I love these podcasts. I learn so much and they do not get boring. Mad props to Maria! Keep them coming.,5
Devoted Listener,07/26/2015,alwaysgio,"I haven't missed an episode since I started listening last year. Latino USA is intelligent, insightful, and always interesting. LOVE IT!",5
Truth You Need to Hear,07/27/2015,RA from LA,"LatinoUSA brilliantly broadcasts truth you need to hear. With compelling journalism, heart-wrenching stories, and fun facts told in an optimistic, straight-forward, empowerment-centered format with that Latin@ sabor we know and love, LatinoUSA is a must-have for your podcast list.",5
Me encanta!!,07/28/2015,Animartrom12,"This is a great podcast, I enjoy the information and the style.",5
Great podcast!!,07/28/2015,Mrs. A López,Great topics. Easy listening. It's great to a perspective of Latino culture being aired via iTunes.,5
Best Program of Its Kind,07/29/2015,RuuIsk34,"To date, Latinos are VERY often left out of important national conversations on race, gender, society, etc. American media is all too often quite literally ""black and white"" without any acknowledgement of the unique unique and increasingly dynamic experience that is being a Latino in the United States. So for me, and many others, this podcast is a godsend. It's not a political podcast, an entertainment podcast, a historical podcast, or really any genre-specific podcast: it's Latino USA. It covers anything and everything that happens within the Latino community, and they've been doing it for years! As the Latino community grows larger in the coming decades, more media organizations are going to try to jump on the bandwagon and produce similar content (which is good), but Latino USA will ALWAYS be my go-to, #1 source for an accurate and compelling weekly look into the my national Latino community and everything that makes it what it is. Keep up the phenomenal work!",5
Great show!,07/29/2015,dboj,Always engaging stories. Really has influenced the way I think about the cultural geography of the United States.,5
Great Listening,07/30/2015,SaraToll,Love this podcast - informative and always an interesting listen. I barely notice the time go by and each week I learn something new. Though I do wish they would give us the soundtrack to each episode! I often find myself singing along :),5
Such an AH-maaaaaazing Show,08/02/2015,C.Vickie,"It is rare to find any sort of media that discusses Latin and Caribbean issues from a nuanced point of view, and as an Afro-Caribbean woman we are often lumped in with Black Americans and our issues are ignored. Therefore, it is great to have a program like this that discusses issues that affect our community. Not only does Latino USA give you alternative views into Latino issues but it also discusses art, culture, religion and various other topics. They also give other minorities a voice. They discuss affirmative action not just from black vs white perspective that has always been the focus of traditional American media but from the perspective of Asian Americans. They did a whole section on Japanese internment camps and large Asian populations in Latin American countries. They discuss colorism in Latin American countries and what it's like to be an Afro-Latina woman both in Latin America (specifically Cuba and the Dominican Republic) as well as in the United States (where the only Latinas who get any are validated and get exposure are fair skinned Latinas ala Sofia Vergara (and even she had to darken her naturally blonde hair to be seen as a viable Latina woman.",5
Great insight,08/05/2015,Ga0987654321,I love listening to this podcast. It gives me some insight into a community of students that I work with and helps me understand their concerns and realities. Makes me a better educator.,5
Excellent,08/09/2015,Pyxite,I have learned so much listening to this podcast. I use the information learned and bring it to my students. Thank you!,5
Favorite Podcast,08/10/2015,SunDanceQT,"I love the variety of topics covered on Latino USA - the stories about Latinos in modern America are inspiring and thought provoking, and the stories about Latinos of the past teach me things I never knew about my own culture.",5
Such a fun show!,08/15/2015,experimentalmusicmaniac,"Empowering and informative programming, love it !",5
"I love you, Latino USA!",08/15/2015,Chelsea Brookshire,"This podcast beautifully illustrates the whimsical and enchanting parts of Latino culture, but also la lucha, el dolor, and the beautiful resilience that shines through these elements.",5
I love this show,08/16/2015,Cessivm,"Latino USA is amazing. It's like a blend of Latin American cultures they never leave anybody behind. The stories about Latinos in the USA are very touching and empower us. It's unique, there is nothing out there that will tell that Latinos do good deeds and we are good people. Thank You",5
The Best podcast,06/20/2015,Florida residente,"This is my favorite podcast. I'm from Mexico and I really enjoy every program made by Maria hinojosa and the rest of the team.
Please keep making a very good job!!!!",5
An expatriat,06/21/2015,Edlcs2,I was born and raised in Puerto Rico to non-Hispanic parents. I am fluent in Spanish and English and have lived all over the world and currenlty live in the UK. Am grateful for the quality reporting on topics importatnt to all Spanish speakers who have a Latin soul as I do.,5
Great job!,06/21/2015,InWashingtonDC,"I wish there were more podcasts like this. Suggestion, June is LGBT pride month. Maybe mention something about it, or how LGBT Latinos face two layers of stigma, for being Latino and LGBT, or how Mexico and much of Latin America is more progressive on LGBT issues than here. Just a few ideas :-)",5
Love this podcast!!,06/23/2015,AnnaElia,I love this podcast!! I learn so much. As an adult and a Latina I think it's important to invest time on learning! The topics are so interesting. I anxiously wait for it every Friday!,5
Great show,06/24/2015,Manuel Toons,The podcast really displays the great variaty of hispanic cultures. The podcast shows all the great contributions that the hispanic population has contributed to the usa.,5
A Breath of Fresh Air,06/27/2015,💃🏽🙌🏾🎉,"So I am an Afro Latina who listens to many podcasts and often find myself feeling resentful about the topics of discussion and the environment, it often feels like a “white space.” This podcast provides an escape from that with topics that are relevant and important being addressed by Latino people, thus taking away that feeling of an other looking into the experiences of the Latino Community in the US. In short, this is really meaningful work and resonates with me very much. THANK YOU!!!!",5
Favorite programming,06/27/2015,McRiguez,"I absolutely love Latino USA. I’m a runner and switched from music to podcasts during my runs and being a history dork, I get easily lost in our past but I was looking for being more aware and educated about contemporary issues within my community. And now, here is Latino USA. I love listening to current issues, being exposed to new music (in between the stories) and the fact that there is Spanish in it! I’ve even made my boyfriend start listening in order to sharpen his Spanish skills. I think its so important to have a show like this on the airwaves. Thank you for being around!",5
My favorite NPR program,06/28/2015,JaneMartha,Journalism at its best — enlightening stories that connect the dots and help us grow as individuals and as a nation. Refreshing.,5
One of a kind show,07/01/2015,NYCCuban,This show is the only media outlet that talks about the Latino experience in English. So many interesting stories from people all around the country. It is informative and inspiring.,5
Love It!,07/01/2015,Jrrod,"This is a great app, for everyone to listen too",5
Excellent Program,07/03/2015,Chris Bournea,"""Latino USA"" is an excellent program that explores important topics facing our nation with insightful interviews and thought-provoking commentary. This show is an important learning tool for someone like myself, who is not Latino, but is interested in other cultures and how issues affect all of our communities. Host Maria Hinojosa and the contributors are top-notch journalists who bring listeners relevant news and engaging stories. I highly recommend this show and try never to miss an episode.",5
A great find,07/03/2015,Spanish major withdrawal,"I love this podcast! My coworker recommended the ""Palabras"" episode and I've been hooked ever since.",5
Fun and eye opening,07/05/2015,Minimalette,"Lots of interesting topics, great storytelling style. Great way to learn about Latino issues whether or not you have Latino roots.",5
Important work!,07/09/2015,Anabanana23,Fantastic show. One of a kind.,5
Why isn't everyone listening to this award winning podcast!?,07/10/2015,The other David Estrada,"Other reviews can talk about the incredible impact that Latino USA has on the Latino population because that is no mystery. Having our voices out there brings me so much joy. But reallly my point it that this show is just so well done, regardless of it's social impact it is a really entertaining listen. My recommendations is episode 1519 about language.",5
All things Latino.,07/11/2015,Patchoulidrop,"Well produced, curated, and researched. And quite entertaining! I listen to each epi as soon as it pops up in my feed.",5
Great show,07/13/2015,MiguelF09,Excellent and thought provoking.,5
Part of my weekly routine,07/14/2015,ccdrnyc,"I can't say enough about the depth, variety and quality of the stories of LatinoUSA. I've lived in many different states and the reporting is very diverse. I've cried, laughed and critically questioned my own assumptions about my Latino culture. I always recommend this podcast and as a journalist myself, I am so proud that this work accurately and sincerely reflects my community. I tend to binge listen (because I miss the Sunday NPR broadcast), and I love that it is available as a podcast on iTunes and SoundCloud. Keep up the FANTASTIC work!",5
"Seriously, One of the Best!",07/14/2015,jeanettehold,"I have been listening to Latino USA for years. Whether or not you are Latino (I am not), the stories on this program are enlightening, heartbreaking, amusing, and everything in between. Latino USA has helped me become a more educated person by covering important stories and perspectives rarely present in mainstream media. Maria Hinojosa keeps it real and always makes me want to learn more about the topics discussed on the show. The show covers relevant issues often before everyone else realizes their importance, and does so with compassion, adept reporting, and authority. Seriously great work.",5
A Window of Optimism,07/14/2015,PdChat,"Latino USA gives voice to so many vibrant, often young, voices talking about the good, bad, and ugly of their experiences and interests, especially women. To hear the passion and clarity with which they speak is reason for optimism and an important counter-narrative to the incessantly inflammatory and fear-driven one to which the mainstream media exposes us.",5
Amazing series,05/30/2015,ThatBamster,Can't say enough good things about this podcast. Ticks so many boxes on so many levels.,5
Entertaining cultural awareness,06/01/2015,SeecoolGuy,"I really like this podcast! It's entertaining and informative. Lots of information on our culture, our heritage!",5
"Substance, entertainment, and education.",06/01/2015,Jess.Cee,"I stumbled across Latino USA while browsing shows in the iTunes Store. I could not be happier about my accidental subscription! The journalists for Latino USA provide a balance of fun, sincerity, and knowledge for the Latino soul. Listening addictively from South Central L. A. thank you Latino USA! - Jess",5
Captures a culture,06/02/2015,SaintNB,Love this podcast as it always covers relevant topics within the Latino culture. Regardless of your background you can connect with the stories and people featured in all the segments.,5
A little bit of everything,06/02/2015,Sahwoot145,"This show is all over the place and I love it. Never know where it will go, but I know it will be thought provoking, interesting and generally enlightening.",5
Great program,06/04/2015,Dpd77777,Found the production level and content to be really good and interesting. I love the music they use too. I would recommend it to anyone who is trying to understand the latin experience in the USA and beyond.,5
Very good,06/04/2015,DHFLAR,I am one of the increasing number of baby boomer Anglos learning more about Latino culture. Latino USA is informative and entertaining. Recommended.,5
Not just for Latin@s!!!,06/04/2015,PodcastRunner,"This is by far my favorite podcast. They cover such interesting and powerful stories it is pretty much a given that during every episode I will cry, laugh, and learn something new.",5
Incredible/Increíble,06/05/2015,MonSolMol,I feel like I've been waiting my whole life to hear something that speaks to me. This is the antithesis of the erasure of culture in mainstream media. The stories are touching and resonating. There is a solid mix of reality and nostalgia. Love listening.,5
Great Show,06/07/2015,Purpleear,I always feel more cultured after listening to this show.,5
My voice-This is the voice of America,06/07/2015,Darkfader,"This is a looking into the voice of America form the Latin view, This view is also the view of many other cultures as well the stories are some times similar. Food, Music, Struggles of the every day Latino and many other. Not for every one but Good stuff give it a try.",5
Buenísimo!,06/08/2015,@beatrizbarralny,"Latino USA offers stories that you don't find in any other show. Interesting not only for Latinos, but for anyone who wants to get a better sense of this community. A vision from the inside. Less stereotyped and more diverse.",5
Definitely worth checking out,06/10/2015,User1001101,"The range of topics and level of depth they cover is amazingly creative. I appreciate how the hosts clarify themselves carefully throughout the program and don't force the Latino label into a singular definition. I love how the hosts and guests are multigenerational (age and immigrant experience), graphically diverse (both across the US and the Western Hemisphere) and feature intersecting identities. Personally I like streaming them on my Soundcloud app.",5
Amazing,06/12/2015,Carliya,I look forward to this show every week. Amazing information for everyone interested learning about the Latino culture.,5
Telling stories that need to be told,06/12/2015,Rosita888,"Compelling, thoughtful, well-produced. I really appreciate this show!",5
Beautiful show!,06/15/2015,pcavins915,"This is an absolutely great show! The stories and the different perspectives it provides are inspirational! My only beef, can we have more episodes per week please!!",5
Excellent Program!,06/17/2015,greentowel,A must listen to NPR podcast!,5
A voice for Latinos,06/17/2015,Celestick,"I only started listening to podcasts this year in February and have quickly explored many podcasts. Latino USA is one of the few podcasts that I listen to every week. Maria and her team are a voice for a huge group in America that continues to be pushed to the side. I thoroughly enjoy learning more about my own culture and other Spanish-speaking cultures, as well as the diverse music highlighted on the show. Thanks so much for the amazing content!",5
Amazing!,06/17/2015,gogloriago,Love this podcast! Great stories and even better storytelling good perspectives and history. I'm addicted.,5
Don't miss this!,06/20/2015,Soph410,Excellent and nuanced journalism and storytelling.,5
Keeping in touch,04/26/2015,Piet with an I,"I am an ""anglo"". As a bilingual teacher, i teach ""latinos"". This show helps me keep in touch with a culture i am not part of, but also spreads out into a larger world of immigrant reality beyond that of people who speak spanish.",5
Excellent and informative,04/26/2015,AdrianPDX,"I've been a long time listener and always look forward to this thoughtfully produced, informative and high quality podcast every week.",5
Great podcast,04/28/2015,BK Lady,Learning so much and enjoying listening. I'm no Latina but this podcast is an engaging and entertaining way to learn about this part of our history and culture today. Great music too.,5
Brilliant reporting and humanizing stories,04/29/2015,muzician101,"Can't get enough of this. Learning about my heritage and more. Congrats on the well-deserved Peabody award. Thanks for the great podcast, Maria Hinojosa!",5
Great Program,05/05/2015,Ellefraser11,"I love listening to this program every week and learning more about different big issues in the Latino community. I wish they did one in Spanish, also!",5
Remarkable & So Important,05/08/2015,bethany0103,"I am such a huge fan of Latino USA and have been so happy to find such a well-done, intelligent program that covers such a wide range of Latino culture. The investigative journalism is top quality, the storytelling is engaging, the issues are nuanced and relevant and the music selections are always amazing! Keep up the excellent work - hope to see Latino USA around for a long time.",5
Latino USA,05/08/2015,MutchMart,I listen to Latino USA religiously because it keeps me in touch with my Latina roots. I met Maria Hinojosa when I was a teenager living in NYC and she was doing an interview for NY's public radio station and I was so impressed by her accent that I always remembered her. Now I listen and learn and feel connected on a weekly basis and it's my favorite me time of the week. Please continue to reach out to all Latinos especially those lost in the suburbs. We need this show. Thank you. The shows are always great.,5
Great latino podcast,05/09/2015,brigidm96,This is one of my absolute favorite podcast; it is so informative on the latino culture and their stories are phenomenal.,5
Latino USA,05/09/2015,Lchln,"Inojosa is brilliant. I am a Puerto Rican New Yorker living in Tokyo with a husband who's from New Zealand. Listening to reporting on important Latin American political issues keeps me in touch with my people. I love podcasts while I'm riding my bike to work, cooking, shopping. Keep up the great work. So",5
Essential,05/09/2015,Doomcrs04,"As a ambicultural Latino living in the U.S., I rely on LatinoUSA to bring me news about my community and the issues we face.",5
Essential,05/09/2015,Doomcrs04,"As a ambicultural Latino living in the U.S., I rely on LatinoUSA to bring me news about my community and the issues we face.",5
Essential,05/09/2015,Doomcrs04,"As a ambicultural Latino living in the U.S., I rely on LatinoUSA to bring me news about my community and the issues we face.",5
Great show (non-Latinos AND Latinos should listen and learn!),05/10/2015,Piti 123,One of the best programs on the radio. Very informative and well done.,5
Love it!,05/14/2015,El_Esai,"A great herramienta de información for latinos.
Mrs. Hinojosa keep it going!",5
Me encanta,05/15/2015,Tihuilocoyo,Yo escucho Latino USA todos los Martes cuando salgo de mi trabajo y estoy una hora estancado en tráfico en el 405. No hay nada mejor que escuchar a Maria en su peculiar forma de dirigir el programa.,5
Amazed.,05/15/2015,Dr. Blank 182,I have found my new favorite podcast (even beats Ted Radio Hour)!,5
"By Latinos, For Everyone",05/28/2015,Crissydv,"Wow. The only word I can use to describe this podcast is: fantastic! I've been filling my commute times with TED talks and Reggaeton, and now I've found something that much better. Latino USA is a profound storytelling platform for an audience commonly ignored. It's not just for Latinos either. As a woman and as a Latina, I can truly relate to the stories and see that when I recommend it to others (men, non-Latinos) they enjoy it profusely! Maria has a knack for storytelling, and every episode brings politically balanced perspectives about Latinos and people around the country who face similar problems. Bravo!",5
Such an important show!,05/30/2015,Noemi(:,It makes me so happy to know that there is a show produced by none other than NPR that focuses on the Latino/a American community. I gain a better sense of our community throughout the country. Maria is great! Keep doing what you do!,5
The best podcast!!!,05/30/2015,Lilkevkev,I love this podcast. But today I head abuelos and I just thought of my grandma!!! I just dropped her off at the airport. I was crying! I love my grandma and she raised me!!! I should've looked online so I could've written in!!!,5
Just amazing,05/30/2015,Flappy jacked,Growing up latino sometimes your not aware of your past and present. Latino USA is a great way to look into ones culture.,5
Latino Mass Communication,03/28/2015,Yadira Limon,"Best thing to listen to news that relates to you! More so than watching TV, stories relate to everyone. Shows the great progress of how far latinos have come and how much we need to move forward. Great Podcast on news!",5
Exceptional Podcast,03/28/2015,aroduribe,"Great podcast that finally talks about the Latino community. It is definitely refreshing to hear Latino stories in relation to technology, history, and other intersections. Stories are well done!!",5
Listen every week,03/29/2015,To travel in company,"Excellent reporting and production. Entertaining, engaging, balanced, and thoughtful. You get a different perspective here than on most NPR podcasts, and you don't have to be Latino to appreciate that.",5
Great weekend podcast,03/30/2015,Shaun-ah,Latino USA provides relevant news and interesting stories affecting the Latino community. Enjoy listening to host Maria Hinojosa and the rest of the team during the weekends. Keep up the great work!,5
In my top 3 podcasts!,04/01/2015,Kolor maniac,"Latino USA is a fabulous program dealing with a wide array of stories and issues from our Latino compatriots. I appreciate the honest, friendly, and thorough work of Maria Hinojosa and her team. ¡Que viva!",5
Love It!,04/01/2015,PidgeAlmighty25,"This podcast is a must for all NPR listeners, not just Latinos. Been listening from the start and the quality is consistently great!",5
Great show!,04/02/2015,pane21,Good content with great host,5
Great Latin topic,04/05/2015,Nothevil,I enjoy listening to this podcast. I learn new thing going on.,5
Amazing podcast,04/06/2015,abstinancydrew,One of a kind insight and podcast,5
Where Have You Been My Entire Life!?,04/06/2015,KatLazo,"My favorite podcast. As a Latina, Its beautiful to feel heard and be represented in such an accurate manner. I'm also learning so much.",5
great podcast!,04/06/2015,MooreRhys,"Well worth the listen, regardless of your ethnicity.",5
Great Show,04/09/2015,izzyisi123,"One of my favorite podcast to listen to, it is not just for latinos it is for anyone that it is interested in listening to a different perspective of things in the USA",5
Shout out to Nancy Trujillo—she makes it all happen,04/10/2015,Ben.Her,"Curious about Latin culture? Feel like American media doesn’t cover the Latino experience? Tired of empty opinions masquerading as news? Latino USA is your solution: well-produced, human stories peppered with Latino perspective and statistical analysis.",5
Excellent(e) Podcast,04/10/2015,Dannynako,Maria Hinojosa and her crew of talented journalist have created a worthwhile show which is not only entertaining but educational and makes me proud of the contributions and accomplishments that Latinos have made and continue making. It presents the American experience through the eyes of Latinos and does not simplify our culture but presents the wide spectrum which makes up Latinos all while weaving the narrative with other cultures whether mainstream or not. Every time I listen I feel a connection with the show and I never miss an episode! Thanks for being a voice for Latinos on NPR!,5
I love this podcast!,04/10/2015,Dr Teacher,Interesting & insightful reporting with a personable feel.,5
Fantastic Podcast,04/13/2015,Cnsosmai,Love the stories and the music that complements them!,5
Great for passing office time!,04/14/2015,Silvia Fuen,I'm a college student and work in an office most days I listen to music or podcasts. I love listening to Latino USA because they share actually interesting stories not only about my Mexican culture in the past but also how the culture is adjusting in the present. I always learn something new when I listen!!,4
Great Unbiased Cultural Programming!,04/16/2015,JB2014b,This team does a great job showing us life through a different prism. Fantastic reporting!,5
Best Podcast on Latino Issues,04/20/2015,NunuMansour,"Entertaining, informative, and comprehensive",5
So thought provoking,04/21/2015,Jason Shade,This show is always fascinating and engaging. I am not of Latino origin but I enjoy learning more about what it means to be Latino in America. The stories of barriers and discrimination ring true with me as a member of the LGBT community. This show reminds me of This American Life but has a distinct identity and style of its own. Maria Hinojosa is great host with a lot of heart and personality.,5
Love It!,11/21/2008,Msafiri,"I really enjoy the show. The stories are interesting and informative and I love the host Maria Hinojosa. I'm not Latino and don't speak Spanish, so it's my main source for news and issues affecting the Latino community.",5
"Highly Offensive, biased and spewing of racial hatred.",01/24/2009,7A0455,This program seems almost to cast racists and those who seek to promote themselves to positions of power in a harmless almost sympathetic light. I listended to many programs and the theme was always how evil the US is and how great Lations are.,1
An informative and representative broadcast of Latino experience in the US and around the world,08/16/2009,mywanderingheart,As a non-Latina Spanish speaker and educator I believe that any means by which I can educate and inform myself and my students about issues important to Latinos and Latino culture in the US and around the world to be a very valuable resource. This podcast contextualizes current events with a Latino viewpoint as well as provides insights into different cultural aspects of various Latino communities. I will use excerpts from this podcast in my classroom and hope that my students will learn more about this rich and varied cultural heritage and that they are able to appreciate all that the Latino culture adds to our experience in the US.,5
It is balanced if you are a Latino,03/29/2010,HART-OF-SWARM,"I have listened most of the episodes, but some times I turn the radio off when I have had enough.
As a non-latino citizen the opinions on the show are not balanced. the interviews are conducted to favor one side.",2
Viva NPR Latino!,05/09/2010,PhD Candidate,"I live in a state where there aren't many Latinos (attending graduate school). This podcast has made it easier for me to remain insync with my Latino culture, and issues affecting our community. Great work!",5
"Stop reading, start downloading and listening",09/11/2010,idyllically,"As a Latina who was raised in Texas and now attends college in a small, rural, town of Ohio, I love how much this podcast keeps me in touch with my Latino culture. I constantly read the headlines from major news stations and their report of Latinos doesn't compare. Yes, LatinoUSA reports on immigration (like everyone does) but it doesn't make it it's focus. It shows you through different news segments just how connected and empowered the Latino community is worldwide. And that, my friend, I haven't found anywhere.",5
DePaul Love,01/06/2011,DePaulSenior2011,"After listening to Ms. Hinojosa Speak at DePaul's 2010 Commencement ceremony I decided to check out the podcast because her passion and amazing words of wisdom. Now I cannot stop listening and have become so encouraged as a Latina to continue to strive for what I believe. My heart goes out to all of my friends and students who were counting on the DreamAct to pass, and I encourage them and everyone to also continue fighting. Como decimos, ""Si Se Puede!"" I love this channel and the true diversity that it showcases about the Latino culture. I love love love the Latino Media clip, and as a Latino Media minor it has become such a great resource. Thank you. :)",5
Great show but poor online management,08/18/2011,AndrewinPA,"As a Latino living in an area where there are precious few of us, I love this show for helping me stay in touch with the issues that are faced by the broader community. It's always a delight and there's always something interesting to learn from each show.",3
Lo mejor,01/06/2012,Alessandro Maione,Me encanta este programa. Las inrevistas siempre son interesantes.,5
