Title,Date,User,Body,Rating 
Especially relevant!,03/06/2017,GarlippKnot,Great podcast that brings up sometimes uncomfortable (as evidenced by the salty reviews) but necessary topics about race and class. My only complaint is that they don't upload their pods more frequently! Good stuff!,5
Love,01/09/2017,VMinnie,"By far my favorite podcast, and a helpful take on current events. Love you guys!",5
Good Work,01/11/2017,@scruggsreader,I am white have been married to a black man for 31 years and we have two grown daughters. Unforturnately most white people have no idea what it is like to navigate different worlds/cultures as people of color must do. Thank you so much for putting it out there and giving voice to those who do so. Hopefully more and more white people will open their eyes to these experiences and gain a better understanding.,5
Love it!,01/12/2017,calliecoker,"Love the show, just wish it was longer because I could listen for hours! ;)",5
Love it,01/12/2017,J_Leigh02,"Great, relevant podcast",5
Must-listen,01/12/2017,Aander98,"I recommend this podcast at any opportunity. The discourse covers timely, but everyday events. The hosts provide critical discussion with expert guests for respective topics.",5
Great Show,01/14/2017,MrDQJ,The vast array of voices heard on this show is impressive.,5
Worth listening!,01/15/2017,Inlovewithlife55,I love this podcast!,5
Tries so hard...,01/20/2017,"Andyroo184$,!2",Tries sooo hard to say something about tough topics that could be palatable to all but doesn't actually have the balls to say anything meaningful,1
A Good Place for Me to Listen.,01/23/2017,MKB_1983,"I'm a suburban white lady livin' the basic white lady life. This podcast is a good place for me to gather information I don't find anywhere else. Yes, I do a lot of Googling after the show to find out more about topics (or artists/activists/etc) they discuss, but I think that's good. I don't believe it should be spoon-fed to me.",4
The podcast everyone should listen to,01/26/2017,sandyliz79,"Code Switch is the best NPR can be. Each episode is well crafted, clearly the product of hard working journalists. And they keep a sense of humor even when covering the most serious topics, making it captivating and engaging.",5
Much needed insight,01/26/2017,CharlieMaggie4,"Thoughtful, good-humored insight into very important issues. So glad this podcast is available!",5
Excellent! About time!,01/28/2017,C Rattat,"One of the best podcasts to come out of NPR, ever... Thank you!! Don't change the format ever - always have this show be done by people of color, and keep it as candid and real as possible.",5
We need this podcast.,01/30/2017,Maddymaddymadmad,"Nobody else is doing this and it's so important. And the hosts are also incredibly talented and funny and basically everyone who works on this show is killing it. Thank you for teaching us white folks what the hell is happening, because race in American society is confusing and all the dialogue I hear around it among my white friends just sounds off. I need this and I'm so glad, so grateful I found this podcast. You all rock.",5
Smart,02/02/2017,ConnieT,Informative and entertaining.,5
Interesting and enjoyable,02/02/2017,thisisbeautiful,This podcast explores issues I want to know more about.,5
Unified Diverse Excellence,02/05/2017,Bgiggling,"I cannot get enough of this podcast! The voice swag of Gene and Shereen and their intellect, intuition and authenticity is soo relatable. This podcast is SUCH good journalism and a space that validates people of color and educates those who are not melanin-blessed. Thank y'all for the labor of love.",5
A gift of perspective,02/05/2017,Yay 4 podcasts,Loving the chance to be privy to conversations that most likely wouldn't happen if I was physically in the room. Keep 'em coming!,5
Love This Podcast,02/06/2017,BStrasters,Gene and Shereen go deep into racial issues and really make the listener think. It's great.,5
Love...Powerful,02/08/2017,ShellyDenise,I have to listen every week! Love this podcast. It is powerfu and insightful.,5
Love this podcast!,02/11/2017,Palmopher,I can't wait to listen to this show every time a new episode comes out! They do a great job of staying relevant and current with issues on race.,5
Top-notch!,11/26/2016,NBJ31346,"Episode and after episode, this podcast challenges and informs me. THe intercviews and discussions are intelligent, without being ponderous. This white woman appreciates your work.",5
Vsr20,11/27/2016,Vsr20,I love this podcast and constantly am sending episodes to friends and family. Love it and recommend it!,5
"Well done, I learn so much",12/02/2016,PenneyHen1010,Love the energy and tone and ideas and interviews,5
Code/Switch,12/06/2016,Pogonap,"This podcast grabbed my attention the first time I listened. I wanted to know more about what people of color where experiencing and thinking about and the first Code/SWitch podcast I heard was ""whiteness'. That was not the first motivator in my journey to support racial justice and equality, since I had previously read, with shock and disgust, that extreme racial injustice, for the most part, has merely changed its form since post civil war times. But this podcast adds a new level of understanding that increased my desire to learn more, participate and support those in the midst of this continuing and worsening crisis.",5
Informative / Amazing,12/08/2016,Nahyah,My favorite podcast so far. Intellectually stimulating and truly American.,5
Oh yes,12/09/2016,Moe Munny,Best podcast.,5
Worthy listen,12/10/2016,ojymak,"While not every episode is (I think) long enough or dives deep enough into the issues at hand - some are more like footnotes than full chapters - it's nevertheless been great to hear commentary from a specifically minority perspective. As a white woman, I don't necessarily even need them to go deep on everything - just hearing their non-white perspectives on bigger and smaller things alike - expands my own. I've learned so much just from listening to them.",4
Important Conversations from an Important Space,12/15/2016,Edprst,"Perhaps because it's an NPR podcast, I've seen feedback that criticizes Code Switch for making white people feel ""left out."" As a white person, I'm very frustrated when white people expect themselves to be centered in every conversation. I have never felt left out as a Code Switch listener. When topics come up that make me feel confused or uncomfortable, it encourages me to interrogate *why* I'm uncomfortable or research so I'm no longer confused. I hope that the hosts, producers, and people who make funding decisions for the show recognize that provoking this sort of discomfort is a strength of the show, not a weakness.",5
So good,12/15/2016,Yawn_Bored,I love Shereen and Gene. They're so smart and this podcast is necessary. I love it when Gene calls people from NPR his play cousin. So good.,5
One-way code switch,12/15/2016,WhoCares1980,"I may have a misconception or two regarding the premise of the podcast. After a number of episodes I'm coming to feel that the show is comprised of people of color speaking about various aspects of living in a white-media dominated society. The conversation is between individuals who identify as people of color, but I would reiterate one listener email which said that it doesn't feel like everyone is invited into the conversation. The hosts have a tendency to reflect on their experiences against a backdrop of white interpretation but leave a lot on the table in regards to interpretations of various ethnic groups by other groups. Or how about addressing the sliding scale of cultural awareness? I'd like for there to be white participant in the conversation as well as maybe a person openly acknowledging that they don't fit the mold of their skin color. There just seems to be a missed opportunity to touch on cultural nuances. I want to hear about life in between the lines. Not just from one side about he other.",2
Bigots preaching to a white guilt ridden audience,12/19/2016,Ilsickness,"I want to start this off by saying I have listened to every episode they have put out and will continue to listen to every episode they put out to gain a better understanding of the regressive left. According to NPR audience demographics listed on their site, they have an overwhelming listener base of wealth whites living in affluent cities and suburbs. This particular program is clearly market to their main demographic as well as affluent POCs living in mostly white areas. Their views on the reality most white people experience can easily be disproven if you have ever ventured an hours drive out of your major city. They have no problem trying to tell you about your own life experiences but would be all to quick to call you a racist if you did the same. They have this notion that white people are uncomfortable talking about race. I have to agree, but this is because it is not a conversation. We are expected to listen to how horrible we are and when we bring up a time a crime was committed against us that we felt was due to the color of our skin, we get labeled a racist. This podcast only focuses on how white wrong other races and never tackles bigotry between ethnic groups other than whites. Unfortunately, because they have been so successful in gaining listeners within their target market their bigotry will never be exposed.",1
Excellent podcasts,12/20/2016,Devlinjade,"Love this show! Makes me think about issues in a way that I normally wouldn't think to, given my background and experience. We need to have more conversation like this as a nation.",5
More consistency please,12/21/2016,Weihtoquiteweih,"Episodes aren't consistent. They go on break a lot/ play ""encore""podcasts and their episodes are so short. So I don't know what they are trying to bring with each episode. What's the point.",1
Thumbs Up,12/26/2016,Aviself,"I subscribed to Code Switch a while ago and listen to the episodes periodically but have accumulated a bit of a backlog. On a long drive a couple days ago, I went through the episodes back to back. As far as I'm concerned, there is a ton of value/perspective in these episodes...listening to the topics and contributors back to back and juxtaposed to each other was even better. There are so many themes that emerge over and over again...one of which was simply the importance of thinking about people as whole, complex beings not the oversimplified versions that are portrayed so often. Like other reviewers, I was surprised and not surprised to see some of the other reviews here and I agree that many of the reviews capture why the existence of the podcast is so important.",5
Great podcast!,12/27/2016,AP_SF,Always looks deeply and thoughtfully at issues of race and racism. Love it.,5
Code switch = what tea party is to moderate republicans,12/29/2016,173764ehsbd,"These guys (note: they will cry bloody murder to me referring to them all as ""guys"") are analogous to the tea party's relationship to moderate republicans. Code switch is a podcast that is actually a support group for overly sensitive hacks who preach about respect and freedom and repressing oppression by repressing freedom and respect for anyone who says or thinks differently. For example, they complain as nauseum about the Other, yet claim to be Other-ized. This podcast is in desperate need of a reality check.",1
Great Podcast,12/31/2016,Lorenjjhsfh,I really enjoy listening to Code Switch,5
Important podcast,01/02/2017,Agarcia815,"This is probably the most important podcast I listen to as a Person of Color. It helps me stay up to date on current topics, but more importantly, it expresses the concerns and thoughts I have on a daily basis. Best NPR podcast.",5
"Urgent, provocative, and thoroughly needed",01/04/2017,Bicoastal_pocho,"Long-time listener, first time review. The Real Talk episode on Obama and race is a treasure, in part because it looks back at the reactionary and counterproductive forces set loose during the past eight years. It reflects the kind of daring and thoughtful talk on race and culture that has made Code Switch a part of any well rounded podcast diet.",5
Thankful,01/05/2017,Flammifera,"I'm so thankful for this podcast - in a recent episode, they explored the 'explanatory comma' explaining who or what non-White people or culture are - but I'm grateful all the podcasters & writers on Code Switch share their thoughts and reactions. Leaving a review here to thank them for this work!",5
We need a POST-Election Analysis,11/10/2016,nu4jm6,"Listening to LATIN@ USA - I knew Code Switch was a podcast for me. And from the beginning, your podcast has been insightful, powerful, spot-on!",5
So Biased,11/10/2016,Rshaner,This podcast is so biased and it's rare if the hosts ever consider anything other than their own viewpoint. I would hope as journalists they would report more factually on subjects and not so subjectively.,1
"Thoughtful, impassioned, and absolutely necessary",11/11/2016,Lshop365,"Gene and Shereen and their guests are doing the good lord's work, speaking to NPR's white audiences (that's redundant) about racism, patriarchy, and other destructive institutions that our white privilege has allowed us to willfully ignore or not consider in full and truthful depth. I am particularly grateful for your most recent post election show. Thank you for helping us to process this horror we are now in and begin to make sense of how we move forward.",5
Insight from voices worth listening to,11/11/2016,Beezy36,"This podcast has helped me process through an incredibly tumultuous year in society. From Orlando, to the countless senseless deaths of black people, to the recent results of this years presidential election- I've turned to this podcast in hopes of hearing some dialogue that is honest, realistic, insightful, and hopeful. I have not been let down. Thanks codeswitch. Keep doing what you're doing.",5
Keeps challenging me,11/12/2016,PrincetoJoni,"Though it's not always an easy listen, it's one I'm glad I subscribe to as it clears cobwebs and flips things on their head. Your guests in particular make this show a worthy investment of my time.",5
Not helpful.,11/12/2016,rrosczyk,"A very frustrating show. I thought it was going to be an honest discussion of race.

It feels more like Cultural Studies 101 at a liberal arts college. This helps no one.",2
Dear fellow white people: Worth your time,11/13/2016,K. Stubbs,"I'm white, and I believe that it's my responsibility to try and educate myself about institutionalized racism and the privilege that I have as a white person. I've found CodeSwitch to be an invaluable source of information and perspective about what it's like to be a person of color in the US. The team is having really difficult and insightful conversations that I otherwise would probably never hear. I've learned so much from this show, and I hope that more people -- especially other white people -- will give it a try.",5
Ruby,11/14/2016,Gus Ruby,Excellent,5
Thank you,11/14/2016,Rachel S in Seattle,"Heartfelt thanks from a white woman struggling to feel some kind of hope after the election. I am grateful to be learning from journalists of color about how to be in the world as it is now. The feeling that my government is hostile to my values and even my self is new to me, but I know it’s not new to communities of color and other minority groups, and this podcast is helping me learn from these communities' expertise.",5
Awesome!!!,11/15/2016,Csmochilera,"This is a great podcast. Especially if you're white and you'd like to be more educated and informed about race... because as a white person, you really don't have to know this stuff. So you have to try! Just read through some of the negative comments on here... almost all of them are from white people who really should listen to this because they honestly have no idea what they're talking about... they didn't learn anything because they obviously weren't listening (or were so offended by being called white or privileged (which they are) that they just didn't pay attention). If you're white and you care about ""helping the world"", listen to this podcast and others like it (listed below).",5
Love it,11/16/2016,Orrangecolorado,This podcast is a great job of showing how race influences our society. It's educational and gives me lots to think about while being non-aggressive. Definitely check it out!,5
The show should be called white people are racist.,11/17/2016,Abdullah Moh,That is the subtext of every episode. The hosts demonize the white population of this country and blame white America for every problem facing minorities.,1
Absolutely love this podcast,11/20/2016,Piepie81,"This podcast is amazing! Finally I've found just the right about of news and personal stories to keep me interested. Both of the commentators are intelligent, caring and witty! I'd recommend this podcast to all of my friends.",5
Waste of time,11/21/2016,daminant,"I listened to the episode about young asians wanted their parents to understand BLM. It's a complete waste of time. The whole show was playing pity. Look, the girls are crying and so emotional, they must be right, right? The cast were constantly saying, ""Yeah, my parents are like that"" as if it was something to be ashamed of.",1
Informative and friendly,11/22/2016,Kareally,It's nice to hear numerous perspectives on difficult topics. I think they've done a great job to not pigeon hole people based on their race or alienate listeners.,5
Meh,11/23/2016,👁❤️👁,"It would be great to have more racial diversity/inclusion in regards to the topics covered. It's not bad, but it's not great. Example: DAPL has been a topic of discussion for 8+ months and they haven't covered it. Just like the rest of the mainstream media, native issues go unnoticed, pushed beyond the general public's concern. I was hoping for better than the status quo, but alas...",2
Love this podcast,11/23/2016,Colleenie514,"Thought-provoking, timely and more relevant now more than ever. Really thoughtful and honest discussions that help me to think of different perspectives. Appreciate the length of each episode and the multitude of backgrounds and perspectives that are represented.",5
my favorite go-to place for real discussion of race,11/24/2016,tippering,"I have become a dedicated listener to Code Switch over the past few months, and love the perspectives and questions that Gene and Shereen and the rest of the crew serve up here. They bring complexity and different viewpoints into the mix, centering the perspectives of people of color. Desperately needed, especially in these trying times. Keep it coming!",5
An excellent look at race in culture,11/25/2016,American Caesar,"I appreciate hearing a multitude of voices regarding the issues which we deal with, and NPR delivers a wonderful plurality outside of my own experience. Code Switch is indispensable, especially today.",5
Podcast treats minorities as though we're one group,11/26/2016,Pat114155,This podcast treats minorities as a monolith that should have one understanding of the world. It does not allow and is openly hostile to us having different opinions.,1
Tough discussions all should hear,10/09/2016,Exposing eclectic NJ music,"Whether you're white (especially if you're white), or a person of color, this is a poscast that features much-needed conversation about the experience of being non-white. I am Latino, and trans, but read as white and male. I can tell you the many ways that I gain 'accidental' privilege, but this podcast has further opened my eyes to my own subtle and ingrained racism and the way I stereotype people. I will continue to listen to these challenging, necessary discussions! Authentic, heartfelt, occasionally passionate, but on-point and enlightened repartee! Kudos.",5
Important,10/09/2016,adanator210,"In a world where minorities of all kinds are continually put down by those in power, bad reviews are unsurprising. People are uncomfortable discussing power, oppression, etc, and this pocast does not shy away from these topics.",5
Diverse voices at the table,10/10/2016,NCsurf,I really like this show. I'm a middle aged white chick. I like that this a forum to talk about one of the most pressing issues in American society. It's plain talk about personal experiences and perspectives of race that affect all aspects of life. It addresses the interpersonal and systemic issues. The contributors address the intersectionality and nuances of a host of current events and historical topics. I recommend it!,5
Pretty solid conversations abotu Race,10/11/2016,Lankysam,"I'm a white guy who's trying to get better at understanding race in the US, so I checked this out. I've listened to about a dozen of the episodes, and there's some really good thought provoking stuff in here. Sometimes its uncomfortable but probably that's good for me. I think there's a real value to being a fly on the wall of people talking openly about their experiences with race (since I always make the conversations I'm in whiter, just by being there).",4
Fun discussion,10/13/2016,cminor,"Fun and informative on American culture and lives, thoughts and experiences",5
"Informative podcast about the ""other side"" of America.",10/15/2016,l00Caliban00l,"Frank conversations about race, gender, etc.",5
Does not promote equal exchange or respect among all Americans,10/15/2016,as1876,"The moment this podcast lost it for me was when Gene recounted a conversation with a white uber driver. He says the driver tried to engage him about one of the unarmed black man police killings, explaining views that differed from Gene's views as well as some misunderstanding. Gene says at this point that he basically checked out of the conversation and gave the woman the cold shoulder because she wasn't worth his time. This stunned me, here you are a -representative of the extremely socially progressive NPR, from a radio show about engaging in talks about race..... really?? Wouldn't the better option have been to engage with the woman and explain your views and try to help her understand how you see the event as a black American? Maybe direct her to your OWN podcast so she can gain a new perspective?! Huge misstep that I can't get over, this show has potential to bring positive and equal dialogue between all Americans but it's own staff aren't even promoting it",1
Recommend for all listeners,10/16/2016,Starbucks Pete,"A favorite, for sure. Gone back and listened to all the old ones after I subscribed!
I'm a middle-class, white guy who is learning a lot and will hopefully be a better member of society to all people around me for the experiences I hear on this show.",5
Incredible insights!,10/17/2016,Ayanamireib,"I've learned so much by listening to other perspectives, as told by people who have lived a very different experience than I have. It's opened my eyes in so many ways. It's accessible, yet nuanced in its take on race in our society in this day and age.",5
I love this show.,10/18/2016,TylerVale,"I don't get a chance to discuss race very often with my friends or family and this podcast has served as a wonderful opportunity to have a ""conversation"" about these important topics.",5
Uncomfortable? Good,10/26/2016,mrdadelus,"I've been lisentning for a few months now and I have to say this podcast has far exceeded my expectations and certainly challenged me.
Its uncomforatable to challenge preconceptions, especailly if they're well meant. No one wants to talk about race or diversity or change but the biggest let down of the generation that gave us a real shot at civil equality dropped the ball by pretending the conversation was over. Untill we get it right, untill we can spend every day taking for granted that our brothers and sisters are being treated with the same respect (or equal disrespect) as we are then we all have a lot of work to do.",5
Interesting and on point!,10/28/2016,karenqtx,Love this podcast. Much appreciated. Keep up the great work!!,5
Love it!,11/01/2016,Animartrom12,"This is a great podcast. So many options out there, definitely a keeper!",5
Excellent,11/01/2016,lrlhts,"Excellent podcast. Eye-opening, honest and well-reported.",5
inspiring,11/01/2016,scar burl,This podcast generates great conversation with every episode. It has totally changed my way of thinking and given me a different point of few with a handful of the episodes. Can't wait for more!,5
What I needed,11/02/2016,cjx3illo,"Great interviewing and great racial visibility from a bunch of different perspectives. This is the first time I've gone out of my way to save episodes to re-listen to. It's also validating to feel represented in a podcast as a feminist Asian American that cares about racial issues. Media like this is SO important. Please keep going, can't wait for every new episode. My only wish is that it gets extended to 45-60min episodes.",5
Awesome but could be so much better,11/03/2016,Raven O.,"Easily one of my favorite podcasts. Sometimes I wish they had guests with less public speaking training, normal people as opposed to scholars. More hard hitting episodes as well please, the racial climate in this country is full of material right now.",5
Important Conversations,11/05/2016,Gertygirl,"This podcast tackles difficult, and sometimes uncomfortable, but very imporatant topics in a thoughtful manner.",5
A great show,11/06/2016,fanofharry,I so appreciate the variety and thoughtfulness of the discussions on this show! I hope lots of white folks like me get to listen and think and join with these discussions. I also appreciate the caring that shines through in ever podcast I've listened to. Highly recommended.,5
One of the best,11/09/2016,batgirlsnack,Great podcast. Great hosts. Great topic. A must listen.,5
"Engaging, difficult conversation",08/31/2016,NQL5555,"This podcast does a great job of making me pause and think about how race touches life in so many different ways. The episode on Nate Parker really highlighted how difficult race and art and criminal justice can become intertwined - and it brought forward the hypocrisy that we as society seem to have towards famous people and rape culture. Great stuff, one of my new favorite podcasts.",5
Love it.,08/31/2016,Gej2108,"Such a great program! It is interesting, warm, difficult, and truly a treat to listen to.",5
"If I could give zero stars, I would!",09/03/2016,1980Polly1980,I'm so tired of hearing about racism. If anything it's made me more hard-lined and intolerable!! It appears that most of the issues in our society are poverty issues not racist issues.,1
Not as objective as it may seem,09/05/2016,Grantos,"It started out as a pretty good and interesting podcast with an objective take on race issues and infesting topics pertaining to race, but it slowly seems like they are aiming this towards minority audiences exclusively. I'm a twenty something white male who considers himself to be really open (I started listening to this from its inception), but this podcast makes me lose a little hope in the country ever having a truly objective look at race. Not sure it's possible. Have fun listening to people whine about their names being mispronounced! There's plenty of other great npr podcasts to check out.",1
The best thing since Michel Martin,09/05/2016,Carolsummit,This podcast should be required listening for white people. I felt the same about Tell Me More. Good writing. Good topics. Keep this on the air and get rid of the old stuffy programs.,5
Valuable listening,09/06/2016,Brtyu7775457,"Especially valuable if you are interested in thinking about issues for underrepresented groups. As a privlidged individual myself I find that their tone is always very upbeat - never offputting. At the same time, they dig into ways of thinking and viewpoints that I have not been exposed to. And it challenges my thinking - definitely worthwile to keep up with this evolving show",5
"Great usually, sometimes uneven",09/06/2016,hwpw,"Some episodes are absolutely searing and so well done--everyone in the whole country should listen to the episode about Philando Castile's driving record. Others are a little more slight and feel unfinished. Overall though, a worthwhile listen most weeks.",4
"great podcast, despite the rating",09/08/2016,anazards,"as a white person listening to this, I realize how much I have to learn from black people telling their side of the story, aka how it is to be black or any other minority in western cultures. No matter what bad reviews say, this is worth listening as long as youre humble enough to take others' POVs",5
"Remarkable, Thoughtful, Necessay",09/08/2016,Crissydv,"Conversations about race are never easy. But this podcast's way of doing it is incredible. It's thought-provoking, yet safe (for lack of a better term). Those who don't have to ""code-switch"" in their day to day life would enjoy it if they put aside their immediate notions. It isn't really about race, it's about the intersection of it in our daily lives. I love this show, and the critics who are so quick to judge it based on their fragile feelings of criticism are not seeing the point. Keep up the great work Code Switch team!",5
Classic whining,09/09/2016,Me1372816363,"Typical blame game, ""it's not my fault"" BS.",1
"Smart, topical, important",09/13/2016,rahrahlouis,CodeSwitch answers so many questions that I have and sometimes that I don't realize I should have. CodeSwitch should be required listening for anyone trying to wrap their mind around how race intersects with so many avenues of life in the modern Western world. Thank you so much CodeSwitch team!,5
Thoughtful,09/14/2016,Jayd0ll11,Good conversations regarding diversity,5
Great podcast,09/17/2016,Kim W Il,this is a very good podcast. I think it's worth depot of all races listening to.,5
Getting after it!,09/21/2016,Asproutinsnow,Code switch is helping me bridge the cultural divide that has become a chasm in recent years. Creative content and poignant subjects are well produced and leave a lasting impression. I'm engaged from start to finish. Code switch is killin it.,5
Educational & Relatable,09/21/2016,bsbs19,"This podcast is excellent and covers a broad range of issues, all of which are equally valuable and interesting. This podcast is done in such a way that it feels both educational and relatable, meaning it brings to light issues that are necessary for white America to listen to and develop a greater understanding of, while, it seems, also being something that people of color can listen to and feel as though their opinions, thoughts and voices are being represented. As a white woman married to a man of color (specifically a black man), and who volunteers with a social justice organization where I am inside California prisons, serving predominantly populations of color, it is always valuable for me to hear direct, honest perspectives and experiences from people of color. Thank you for this weekly slice of greatness.",5
Definite listen,09/25/2016,Dcan12345,Level headed and informative. Great show.,5
Surpising,09/28/2016,Sean Dana,"I checked out Code switch after and listening to it's advertisement on another NPR Podcast. Being white and living in a small town in the south, which is 90% white, I hadn't heard other opinions or takes on many of the issues discussed. Code Switch gives these opinions in a thoughtful and intelligent manner. It's has given me a new perspective on the world and food for thought.",5
These are the conversations worth having,09/30/2016,Stonygut,"Code Switch is great. I hear the conversations that I'm having with friends, as well as the conversations I'm not having. The diversity of voices and perspectives featured here is unlike anything else. This has quickly become my favorite podcast. As a mixed-race, first generation son of Caribbean immigrants, this is one of the only, if not the only place that I consistently hear at least a piece of myself and my perspective represented.",5
Relevant and real content,10/05/2016,filicana,I love this podcast. Ya’ll are real folks talking about things that really matter and taking nuanced approached. The episode about why Tupac is still relevant today was awesome. I try to listen as much as I can. Keep up the great work!,5
Hit and miss for this PoC,10/07/2016,LauraLooking4App,"Some episodes enlighten (""Trigger warning"" and ""Good immigrant"") and are a pleasure to listen to. However, for the ones that are not good (and I listen through the whole thing waiting for it to get better and usually end up disappointed), I feel that the commonality they have is that it sounds like the people are just venting. Some examples of this is the episode on people not saying names correctly and the ""Guide to handling casual racism."" I'm a mujer of color that also experiences racism and other isms, so hearing other people talk about the microaggressions they suffer is boring.",3
Great conversations,08/10/2016,Beckys review,Keep up the good work and encouraging tough discussions!,5
A mostly balanced approach to tough issues,08/10/2016,A Conservative Democrat,"I understand the most recent show about names. As a black woman with the simple name Mary I often get a ""is that all?"" Or they try to ghettofy my name or act as if I didn't enunciate with a ""Do you mean Nary, Maury, Marie?"" But I understand most times people can make assumptions by your name so...I get the other side of the spectrum.",3
So important and so good,08/10/2016,countchapula,"I love this podcast. Informative, sensitive, historical, thoughtful, surprising, moving - it actually has it all. Such an important show, I'm glad we have it.",5
Love!!,08/10/2016,Fbirknbnn,Every single episode is so on point!,5
Schmeh,08/12/2016,Plasticanimalz,"Liked the idea of this podcast but execution not so good. The 1st ep. was surprisingly mediocre for an NPR show but I listened to a few to give it a chance and they only seemed to get worse. I felt like I was watching a cable-access show of NPR interns talking about their opinions, with very little research or facts offered. The hosts are not particularly informative, entertaining or interesting and it sounds like a bunch of 23 yr olds who think they're informed but are just spouting off subjective opinions, and know very little about life, but are narcissistic enough to think it's compelling. Do us a favor and put them back at research desks and let them learn and 'earn' their way up rather then handing some young-uns a podcast so NPR seems more diverse. I learn more by listening to 2 Dope Queens AND I get a laugh. There has to be more compelling AND experienced diverse voices out there. Give them a shot.",2
Hones conversations about race,08/12/2016,Rouxdevie,"Let me start by saying if you are white, you may have a tough time listening to these interviews unless you're open to hearing some harsh truths. Full disclosure: I'm ""yellow."" For me it's easy to blend into society without thinking about my race until I am confronted by a slip of a racist comment. These stories are welcome because they remind me of my identity, especially since it's so difficult to talk about these topics when you have non-communicative, first generation parents. I even had to wipe away some tears during the letter read by the Vietnamese girl in an attempt to explain her support for the black lives matter movement to her first generation father. Thank you for all of the work and thought you put into each episode. One suggestion is to do a show on how people handle random racist comments, particularly when they come from friends or coworkers.",5
Fresh and Engaging,08/13/2016,DDlodi,Interesting insights from smart people talking about issues we need to talk and think more about.,5
Thanks Code Switch,08/14/2016,Merrik2,Very thankful for this podcast. I consider it a public service providing invaluable perspective and discussion on a topic that very few tackle meaningfully in the media.,5
Thank you Code Switch,08/15/2016,Maddie29354,Really happy to see these topics being addressed in a high-traffic format,5
So nuanced and well done,08/16/2016,Amylovespods,I love all of the personal stories that this podcast tells. They really help to show what the actual lives of POC are in this country,5
Put this one on the top!,08/18/2016,odalaheehoo,Put this one on the top!,5
Recycled show,08/19/2016,Ms. Clark Kent,"If you're a dedicated NPR listener, you will hear the same stories also broadcast on Imbedded. However, still worth a subscribe.",3
A much-needed podcast,08/22/2016,Tigerbunny342,"I love this podcast. As a white person from a southern state I do not feel berated or abused or ashamed by the presenters and their guests, as some reviewers do. I recognize that I benefit from white privilege but do not feel like anyone is trying to make me feel guilty about it. Instead I feel empathy and try to right wrongs, even if I am not responsible for them.",5
Really Challenging and honest,08/23/2016,Wookie299,"It's a very good show and it's challenging to listen to because it comes from a perspective that is very different from mine. Yeah it makes me feel uncomfortable at times, but I feel like anything smart will make you uncomfortable from time to time because it's pushing you.",5
I beg your pardon,08/24/2016,drewarney,I listened to the first full episode. Privileged Americans podcasting their jealousy of privilege white Americans. We ALL live in the most prosperous's culture in the history of the world. Instead of encouraging people to embrace the opportunity you encourage people to continue hate. You are creating more of what you're acting like you are trying to improve. I beg you to open your mind to this possibility.,1
Love this!,08/25/2016,Maxinefc,"This is one of my favorite podcasts. It's thoughtful, interesting and in depth.",5
Challenging,08/26/2016,5Babs5,This podcast makes me think about race and my role in my world.,5
Entertaining,08/27/2016,PhilippeDaniel21,Smart hosts!!,5
Thought Provoking,08/28/2016,Wildcat3514,I haven't liked every subject discussed and don't always agree with the panelists but it usually leaves me with something to think about.,4
Important podcast,08/28/2016,Therese Okraku,This podcast helps to inspire important conversations about race and identity,5
Insightful Podcast!,07/25/2016,KoryJaxn,"This is my favorite podcast. I listen to each and every episode - and I'm so happy when I see that I have a new one waiting! The topics are on point. Yes, they may push boundaries of race, history and context in America but the subjects are explored in such a way that makes you think and feel something. Seek understanding or do your own research but it's always interesting and thought provoking. Never dumbed down or boring! This is food for thought. Please keep the episodes coming!",5
Highly informative!,07/25/2016,1strike,Great analysis of the Philando Castile tragedy without focusing on systemic acrimony often associated with mainstream media.,5
Fantastic,07/30/2016,Darren Byler,Wonderful to get well researched and argued reporting on contemporary race and politics. This sort of storytelling and analytical arguement is essential to shifting the discourse of what counts as normal in the American life.,5
Great!,07/31/2016,MizzDBanks,"In this tumultuous time, this podcast is equal parts education and therapy session. Thanks for having these brave conversations!",5
"Excellent reporting, interviews",08/01/2016,CoraBoBora,"Their reporting on Philando Castile's 46 traffic stops was thorough and thoughtful. They discuss not only the facts of this particular case but also the larger trends in policing, race, and community that led to it. Highly recommend.",5
Great,08/02/2016,Jreadernews,Off to a strong start. Loving this podcast and the fantastic NPR hosts.,5
Interesting and Necessary,08/02/2016,SlySlySyl,Thought-provoking and incisive explorations of race and identity in real time. I appreciate the insights of the hosts and the perspectives of the guests. Totally necessary in our current reality. Keep it up!,5
A nice discussion on real issues.,08/03/2016,Yosoyleche,The hosts are very professional and the segments always have great guests. It's short so it never drags and the podcasts leave me feeling better about whatever racial issue they're covering.,5
Covers Difficult Topics in Approachable Way,08/03/2016,Ashlitas F.,Code Switch takes on the nuanced aspects of conversations on race that other media doesn't. What is objectivity in reporting? How do people talk with their family members about current social movements? This podcast has challenged me to think critically about some of the underlying issues that inform the way we discuss race in the US.,5
"Came out great, burnt out fast",08/03/2016,Camgue,"The first couple episodes tried very well to delve into complicated subjects. Has since went down hill. We get it vote democrat, trumps a racist, and there are inequalities. Why not discuss the issues and how people have solved these issues on a smaller level perhaps. But seriously this show went to crap.",2
Great podcast,08/03/2016,Jifflefly,This is quickly becoming one of my favoite podcasts. They have the guts to talk about things so many of us tip toe around.,5
