Title,Date,User,Body,Rating 
Not the Daily -- in a good way,07/13/2017,@dabrighenti,"I see lots of reviews comparing it to the Daily.I go to Up First for top headlines, whereas the Daily often picks a big story that doesn't necessarily have a news peg to focus on. Both are great but each is doing its own thing -- which I love!",5
decent overview,07/14/2017,Shanster1966,"I enjoy the content, but the intro music has to be changed. There's a heavy beat every second for the first minute. It's distracting, bordering on painful. Please lighten it up.",4
10 minutes of relevant plus interesting,07/14/2017,Elisa.elisa,"Enough fun to keep my coming back, a lot of great info for when I don't want to scroll through my phone and rather listen.",5
I listen every morning,07/14/2017,Aliss,"I love that this podcast covers the top stories, but also spends time on less covered events. I listen to this and the Daily every morning as I get ready for work in the morning.",5
My favorite!,07/14/2017,Eliciayr,"I have to listen every morning. My ride to work is short and this is perfect for me to have an idea of what is going in the world, with little time to spare for the news.",5
Short and Sweet,07/14/2017,KatLank,"Provides a great overview of the day's news. I listen to it daily, then follow up with other sources to fill out the details. If you're looking for a fairly quick rundown of top news stories (usually runs 11-15 minutes), this is the podcast for you.",5
NPR is my go-to for real news,07/15/2017,Ed.is.right!,"Thanks, NPR. Quick, to-the-point, and informative.",5
Usually great,07/16/2017,jemcgimpsey,"At its best when it tightly focuses on the two or three most important issues that will be making news that day, giving context to the stories I'll see later. Occasionally falters when recapping the more sensational fluff that makes up the modern 'news' cycle.",5
Great way to start your morning,07/16/2017,Jkdhfgkjhdfgkjdf,Quick and easy,4
Can't start a morning without Up First!,07/16/2017,sazuks,Love this pod - perfect rundown of all the relevant and noteworthy news!,5
5 star,07/16/2017,Bobfguv tyffnvntfyv,Great,5
Another out of touch East Coast media entity,07/17/2017,Sh404,"Gave this podcast a listen everyday for two months but just hit 'unsubscribe'. The ""news"" stories they choose to feature every morning I don't consider to be actual news stories worth discussing to a left leaning individual in the middle of Trump country.",1
Wake up in the know,07/18/2017,JillianSed,"I work in news (not at NPR) and this podcast is the first thing I listen to each morning to catch up on the biggest stories I need to know that day even before reading my own site. It's informative, succinct and thoughtful.",5
Short and sweet,07/06/2017,AverageJoey111,"Gets you the info that's important. Not super in depth, but that's the point. Just give you an overview of what you need to know from the day before. Covers a broad range of topics, but is usually following politics. Also the hosts are great, as always!",5
Perfect brief podcast,07/06/2017,Mspaigess,This is what I listen to first every morning. It's a short podcast that lets me know what I want to know more about that I missed in the last 24 hours and what might be coming up that day. It's not super in depth. It's just enough to keep me informed so I don't get lost in how crazy things have been as of late.,5
Good news summary,07/07/2017,R Liam,Good summary of overall news. This plus BBC Business Daily is my recommended combination in the AM,5
"Better Reporting, but not without flaws",07/07/2017,Mafleeted,"Reporting is much better than The Daily, which often shows its bias. Not without its own flaws, however - sarcastic comments about China's communism with respect to golf comes to mind.",4
Needs some upgrades to be tolerable,07/07/2017,Outdoor Adventurist,"Upgrade #1 - The music! It's incredibly annoying and plays a lot, considering the podcast is only 10 minutes.",2
Meh,07/07/2017,JerryMN,This show is an ok recap but ends up being too much of the hosts talking or giving opinions and not enough relevant news.,2
Best Way to Get Bad News in the Morning!,07/07/2017,tmxxl,"Well done & easily digestible, every morning!",4
Great,07/09/2017,higginsona207826,The perfect recap to start your day,5
Great way to start your morning,07/09/2017,beccasjames,"This podcast does exactly as it promises -- to keep you up to date on the days news. Great choice for those who like radio, but have limited time.",5
Prattle First,07/09/2017,El Nigito,"While this is a good length for a morning ""news hits"" pod, the ""news"" they fill it with is garbage. First, they waste time with celebrity tabloid fare. Second, they provide nothing more substantive than I would get just scrolling a news site's front page. Additionally, the hosts leave much to be desired, and remind me why I stopped listening to Morning Edition.",2
News in podcast,07/10/2017,Jackie462,I am so grateful that NPR came up with a way for me to hear my favorite newscasters on a podcast since I don't really listen to the radio anymore.,5
One Sided,07/10/2017,Nettleberries,One sided reporting. Much better off listening to NYT's The Daily.,1
"Brief, informative, and casually on point",07/10/2017,gregmihalko,Love it. Great way to start your day. Plus the intro music makes me feel even more on top of things.,5
Biased News,07/10/2017,Bogger7,"I was wanting a daily news short podcast. I gave it a shot for a couple months, but 90% of the stories are bashing trump. It doesn't matter what side you are on, there is more news in the world than our president.",1
Perfect,07/10/2017,BenDuffie,"This is a short 12-15 minute bite-sized chunk of news from NPR. Perfect for a morning commute or while you are getting ready in the morning. Great hosts, great variety of coverage from different topics. This is how I start my day, everyday. If you are complaining it isn't enough, simply turn on your NPR station. This is meant to wet your appetite for more news of the day.",5
A morning necessity,07/10/2017,ifihadlegs,"Until NPR wises up and makes Morning Edition available on Apple Podcasts, this is the next best thing. The top notch reporting you expect from NPR, condensed into ten minutes.",5
Not balanced,07/10/2017,PianoMan22467,Unbalanced political reporting. Tired of all the bashing and attempts to make something out of very little. Give same analysis on both sides else you are likely losing 50% of your US market.,1
love this podcast,07/10/2017,Mozhi,This is the best way to get all the daily important news in a short podcast 1st thing in the morning.,5
"Solid idea, updated review",07/10/2017,AHWolf,"I like the idea of this a lot and pairing it up with NYT's Daily is perfect for my commute. However, the third headline is fluff and unwelcome when the tag is ""the most important headlines of the day."" I get wanting to end on a positive note, but doing so with Beyoncé anniversaries and a new NYC restaurant while putting it on the same level of importance as chemical attacks in Syria or the upcoming meeting with China's president makes me wince. Keep trying.",5
What we need is more liberal news,07/11/2017,Maddening,"Have been listening for over 2 months just to give podcast a chance. More emphasis on beating Trump into the ground than anything else. It is basically the same information you would hear by watching any of the mainstream media, or reading the New York Times. Just another news broadcast with a left wing spin on everything. Very disappointing, I am unsubscribing today.",1
Great way to start my morning!,06/30/2017,SplendidSmiles,UpFirst is perfect for my morning routine (shower + dress) and gets me started off right!,5
The news,06/30/2017,Can I have my dollar back?,"Imagine the daily, but done in half the time. Up first also tends to cover more topics. The daily covers 1-2 topics in 20 minutes (then typically has a 1-3 minute round up that just tell you 2-3 things that happened).",5
Jay-Z and Beyoncé? Really?,06/30/2017,Childfreesista,I thought this podcast was going to cover the most important news of the day. I didn't subscribe to hear about Jay Z and Beyonce. A celebrity couple is not news. It's gossip. Unsubscribing.,1
Watch out for stereotypes,06/30/2017,Onomi Bachan,"I started listening to Up First two days ago. The format and content serve well it's purpose as ""quick morning updates."" However, when listening to today's episode (Friday, June 30th), I found the part about the anniversary of the hand-over biased, and even kinda irresponsible for reinforcing the stereotype about China. Given the short timeframe, of course I am not asking for a research or anything, but it is not hard to just include more than one voice, probably takes 1 minute I guess. As for the comment ""red is a communist color,"" it is just completely unnecessary to add that. NPR, as such an influential medium, should take the responsibility to fight against these oversimplified and unjust stereotypes.",3
Cringe,06/30/2017,Hamsauuuuced,I thought this was daily worldwide news .. sounds like people whining about trump for 15min everyday,1
PERFECT,06/30/2017,Mjoy321,absolutley perfect thing keep me just a little bit in the know as I get going for the day. Otherwise I don't listen to the news until the night or maybe even the weekend. Life is busy and this is great. Thank you.,5
Stay focused please,06/30/2017,AdotTAYLOR,I'm a fan and listen daily but I really get annoyed when they don't focus on actual NEWS. I love JayZ as much as the rest of the world...yes I listened to 4:44 today...but why is this a topic of discussion in a 10 minute news show that is supposed to be designed to keep me informed about today's important issues🤔?! Please stay focused! Minus one star for this Tom foolery!!,4
Fantastic,06/30/2017,Jimbo.Slice.,"Concise, clear, and appealing.
I listen every day on my way to work.",5
Variety,07/01/2017,bigiriemon,"I appreciate that Up First takes the time to review new albums, along with the hard hitting news we need to know each day. 10-15 minutes of excellent content. Thank you!",5
everyone lets just caaaaaalm doooooown,07/01/2017,Sam the Squid,"These angry reviews are ridiculous. Thanks for keeping me informed every day. And yes, thank you for covering Beyoncé.",5
It's pretty good,07/02/2017,MrsSmith83,I like the conversational format of the day's top news. They always give you just enough of the important stuff domestically and internationally.,4
My favorite daily podcast,07/03/2017,TSR37,NPR's Up First does a great job of highlighting what you need to know every day and is available early enough to listen to during my morning commute. Highly recommended!,5
Love it!,07/03/2017,MissEm12,"Thanks for the concise overview of ALL news (pop culture, politics, etc.). The angry reviews below are irrelevant and snobbish. Don't listen to them.",5
Love this podcast! Listen to it every morning,07/04/2017,jrogers2,Yep!!,5
Completely Biased,07/05/2017,Slap its,"I love NPR, and wanted a quick news output to listen to in the morning. Instead I got an ""I Hate Trump"" podcast. Shame on you NPR, news is supposed to provide a neutral perspective to inform the public about current events. As a Libertarian, and no Trump supporter myself, I was disappointed.",2
I hate watching the news. This is an awesome way to stay in the loop!,07/05/2017,veggiemegg,"A great way to start the day! A nice little summary of recent stories and events. Don't know why people are leaving negative reviews, complaining about things like the discussion of Beyoncé/Jay-Z. It's in the description- ""from politics to pop culture""...from what I understand, music and celebrity topics fall under pop culture. If you want strictly politics, there are plentyyyyy of political podcasts. This one is a great blend of everything! Perfect in the morning while you get ready for the day.",5
This is What We Need,07/05/2017,Hank0928,"I see a lot of comparisons to The Daily, which I also listen to each day. However, I don't see the need to pick one over the other; they're both great and I need all the news briefings I can get these days!",4
Best summary of the day's events,07/05/2017,pamela isley,"Up First covers all the major events of the day and gives me a working knowledge of the major issues at hand. Less in depth than the Daily, but more up to date. Sorry some people think human interest pieces are worthless.",5
I listen to it every day,07/06/2017,dwightschumm,I like starting my day with Up First,5
Great News Update,07/06/2017,RST19,"Bite sized broadcast of the news from the day/night before. A great primer to get you caught up for the day. Always promptly available by six am, sometimes earlier, so available to listen to on morning commute. Well researched and fact checked journalism, relatively unbiased.",5
Great way to start my day!,06/25/2017,kristincv,"As a busy mom and teacher, this is the perfect way to stay caught up on the world's events. I listen to it before I get out of bed, which helps me ease into my day while feeling productive.",5
My commute buddy,06/25/2017,michelleparas,I download and go on the road every morning! great synopsis for the day.,5
Quick daily news,06/26/2017,Rutan2016,"I love this. Just as advertised and gives you a quick update to what's happening around the world without a lot of ""filler"". I'm addicted.",4
A bit of news,06/26/2017,nanseajo,"I like NPR's Up First because it offers me a bit of national news without having to hear about the same story over and over again. I like the short reporting style and the simple language used, as some of the political and economic stories can be loaded with jargon on the TV news, and the podcast does a great job of simplifying the language. It doesn't replace my news, but it does a nice job of supplementing it.",5
At times worth a listen but tough to get through,06/26/2017,jpimentel82,"There are episodes that engage me a bit, and those are worth it. A nice thorough start to a couple of major headlines.",2
Ten minutes,06/26/2017,Csburt11,"Quick enough for my short commute- keeps me informed of- great to pair with the deeper dive of ""The daily""",5
Short and Sweet,06/27/2017,MegWally,Great way to get a quick summary of the news!,5
I wake up to it every day,06/27/2017,FelixDBJ,"Short, sweet, useful. Love it.",5
One of my favorite podcasts,06/27/2017,VlogSnap,I have a pretty short commute to work every day so this is the perfect podcast for me to get the main stories of the morning/day. I also love the little jingles throughout the pod. 12/10 honestly. I wish I could give more stars.,5
Great Little Nugget,06/27/2017,symphonietta,"While they don't always cover news that I would think would be the most important in the morning, they do a good job of consolidating brief topics.",3
Great,06/27/2017,Yvvng,Great,5
Quick catchup,06/27/2017,LabDogMom,"As someone who never takes the time to watch/read the news and only listens to podcasts in the car, this has been a God send for me! Keeps me updated on the basics of what's going on without excess information. Thank you!!",5
Great Morning Coffee,06/28/2017,ElderJC,Great show. Short summary of the day before. Always wishing it was more.,5
Extremely underwhelming,06/28/2017,thatdude1688,Sad excuse for a news podcast. It's mostly just politics.,1
Yes,06/28/2017,eboovei7,Great pod for your waking hrs!,5
Great,06/28/2017,Andymabus,A great way to start the morning,5
Great way to start my day.,06/29/2017,Rynfel18,"I commute into the city via Metra, so I depend on podcasts instead of the radio. I download the episode and listen to it during my commute.",5
Coffe & Up First,06/29/2017,Emarc627,"An essential part of my morning routine. Fast, funny, informative. Love it",5
Don't miss it.,06/29/2017,Ohheyitssydney,"What a great way to catch up on what you need to know first thing in the morning! Well told, concise and thorough.",5
"Nice morning podcast, but hosts always have to have the last word",06/29/2017,Jonathon Mah,A decent podcast in the morning. For some reason I find the ads at the end more annoying than those at the start. Most annoying is how the hosts always want to add comments at the end of interviews instead of just thanking the interviewee.,4
Great podcast for keeping up,06/21/2017,makenova,"If you do not have the time to dig through all the inane news and just want a summary of the most important bits, this might be what you're looking for.",5
Fantastic way to start my day,06/21/2017,Chubsworth,I'm up early and this is how I always start my day now!!,5
Not Great,06/21/2017,Meganalexah,Lackluster. Just barely scratches the surface every day. This podcast is more like a long format ad for the NPR app. NYT The Daily is so much better.,1
Disappointing,06/21/2017,Nattytiii,This podcast is nearly 20% ads: a full minute at the start and 2-3 at the close. This isn't so much a quick synopsis of the news as a dumbed down version. Perfect for those with short attention spans but frustrating for anyone looking for unique insight. The NYT's The Daily is far superior.,3
Great!,06/21/2017,Tytttytttgfdfh,I love this podcast. I listen to it daily on my way to work. I just wish it was longer so it could cover more stories.,5
Great daily recap,06/21/2017,Jim411,I listen everyday and enjoy the short and direct info,5
THIS is News,06/21/2017,PodcasterJL,"Inspiring coverage and funky, good theme music! THANK YOU",5
I like it!,06/21/2017,Linda Ludlow,I listen to this after an hour of BBC news podcasts. It a good length. I don't hear the NYT news thing. The choice of items has not been as repetitive as what all the other media is covering.,4
Great start to my day.,06/21/2017,Snoopyrules4,This is a great show that I can easily listen to in the morning and have a good idea of what I missed in the news. Short but gives good info. Would definitely recommend it.,5
Love the Podcast. Wished they covered more topics,06/21/2017,robykel,"I love the length and content of this podcast, but I wish they covered more than just the major headlines. What I really want is a mini- morning edition.",4
way better than a snooze button,06/22/2017,AlisJetpack,"12 minutes or so, Steve Innskeep, a man who absolutely does not have a face for radio, tells us in his velvet voice what has been going on and why its important.",5
OK,06/22/2017,Horsescreamer,Just ok.,5
Nice addition,06/22/2017,Chef LizzyO,Gives me the three top stories of the day in an in depth fashion. Love it!,5
Great,06/22/2017,J3N238,"Love this quick, informational, daily show. I also enjoy NPR politics for a bit more in depth news.",5
Quick Snippet,06/22/2017,Cagnabod,"I start my early morning commute here... supplement later, but well worth the 15.",5
Morning Edition condensed,06/23/2017,Fred and the gang,This podcast is the perfect way to get the morning's news and information with the Morning Edition team. It's great to listen to in the morning when I'm rushed and can't listen to the a full hour on the radio.,5
Thank you!!!,06/23/2017,BlackHeartHawk,"Wonderful!! A great addition to the NPR lineup, especially in the age of Trump.",5
Great stuff,06/23/2017,Erickerroneous,Listen to it every morning as I'm making my breakfast and lunch. Love it,5
Quick and Informative,06/24/2017,ippyG,Wish it was 15 minutes instead of 10 but all good.,5
Broad coverage,06/24/2017,tramtone,Very good. covers all your news bases,5
Poor editing,06/17/2017,Concerned Vet,I get a special update for a fire in London and nothing about 7 U.S. sailors missing at sea. As a veteran I am offended.,1
Informative,06/17/2017,Sew4me,This is the first podcast I listen to each morning. Bite size is just enough to know what's happening without having to listen long. I like the diverseness of this podcast including Beyoncé I just like getting all aspects of what's happening in the world.,5
Great,06/18/2017,Matt8800,"Much better than listening to NPR via the radio. This podcast is just what I want - the news, annotated, briefly. At this point, I've stopped listening to my local NPR station (WAMU in Washington). WAMU has oddly stopped carrying useful local news (like traffic) and instead blathers on with Garrison Keillor reading poetry, long winded discussions via StoryCorp, or lengthy discussions on streetcars in DC. With this podcast you get what you want and avoid everything else.",5
Great morning snippet,06/19/2017,JW8406,Not boring. I love waking up to these pleasant news personalities.,5
Nice and short,06/19/2017,SpamControl,This is a news podcast for people who want the highlights but don't want to be overwhelmed/depressed by too much news.,4
Great!!,06/19/2017,Mfrenk,Great summary of the days news! Listen first thing everyday!!,5
Starts my day!,06/19/2017,Epernod,Love it. Exactly what I need.,5
Great primer for the day!,06/19/2017,amybooth,I listen every morning.,5
"No frill, straight to the point",06/19/2017,@_sewintune,"I like that I can get an informative recap of current events without extra ""sauce"" on the stories. I also really appreciate that they bring in outside people to talk more informatively about specific subjects.",5
Favorite Podcast!,06/19/2017,Ambre516,I love this podcast. It's the first thing I listen to in the morning. It keeps me informed and is just long enough to fit if all during my morning shower. Excellent!,5
"Quick, Thorough, Enjoyable",06/19/2017,karen.eliz.mcgee,"This is my favorite morning podcast! At under 15 minutes, it's the first thing I listen to each day as I'm getting ready for work. It gives a brief and thorough overview of the morning's top stories. If you like NPR's Morning Edition, you will like this. If only there was a weekend version!",5
Perfect bite of news in the Morning,06/19/2017,Bef with an F,I can listen to this whenever I get up... which is usually after Morning Edition has ended.,5
Perfect to begin the day,06/19/2017,MLSYogi,I've stopped listening to the regular broadcasts as I can't take it anymore. This daily podcast tells me what I need to know with very little commentary. I appreciate that. I am now devoted listener. Thank you NPR,5
Short & Sweet,06/19/2017,islasdaisy,"Perfect run through to start the day, let's me know what important stories to look out for that day.",4
News In Time For Coffee,06/19/2017,Starship Enterphrise (humboldt),Are you pressed for time in the mornings? Often grabbing a Starbucks on your way to your daily grind? Chances are if you're one of the millions of us commuting to work yo doubtfully have time to read a full newspaper or perhaps don't have the data to browse your favorite news website or app... well this bite-sized podcast could be the answer to all your prayers.,5
my go-to morning briefing,06/20/2017,drdocbingbing,"my go to morning briefing of the need to know daily news. Not everything is discussed on the few minutes of this podcast, but what does show up on here, you know will be most important and with critically thoughtful insight.",5
"Decent, more overt bias than the radio",06/20/2017,StephenHarperHair,"I listened to this podcast from its very beginning, motivated mainly by the fact that my car radio broke and I needed something to listen to on my way to work. I found it to be a decent substitute for Morning Edition, but I stopped listening once I fixed my radio.",4
"Entertaining, insightful but too focused on the us",06/20/2017,Kjo22,"I love morning edition and the hosts. The coverage in the show is fantastic and although I get that this is a quick summary of the daily news, I think there could be a bit more on international news. That being said, I listen everyday and really enjoy everything they report",4
Love and rely on Up First!,06/20/2017,Normee77,Up First is not only my must listen every morning but gives me just the right headlines to stay up to date on national political news since my work often doesn't allow me to watch or listen to the news consistently. If I had any constructive feedback it would to be add just a few more minutes for another story.,5
Perfect for the non-newsy,06/21/2017,ChannyCan,"This works really well for me--I don't love listening to the news, but this gives me a quick update on what's going on.",4
A great way to start your day,06/13/2017,Krleader,"This is the perfect length to listen to while getting ready for work in the morning! David Greene, Rachel Martin, and Steve Inskeep do a great job!",5
Great!,06/13/2017,sfpesc,Great substitute since I can't listen to NPR live.,5
"Helpful, With a Smidge of Snob",06/13/2017,katieking09,"This podcast is a great way to effectively take in the most important news. However, the hosts make no attempts to hide their disdain for certain right-wing people, and the podcast could do with a bit more neutral reporting.",4
Bite size news that I need,06/13/2017,gkeviv,This along with The Daily are just what I need to start off my day. Thank you.,5
Completely Biased,06/13/2017,Choutn,"I try to keep myself informed and take my own stance stemming off of the news I read and hear. I try to find facts rather than dabble in speculation. It's hard to find a non-biased news nowadays and this sure doesn't help. Everything is opinion based, but that may be what some seek out. Not my cup of tea.",2
Exactly what I was looking for.....,06/14/2017,knittingdeb,"Up first is exactly what I was looking for to keep me updated on political events in recent months. Short and sweet, it gets me through my warmup on the exercise bike each morning. I appreciate the commentators knowledge, experience, rapport, and humor. It's a fresh take on getting news to the people.",5
Great Podcast,06/14/2017,callieadams,Fairly unbiased reporting. I also love it that they are doing special episodes for breaking news. I hope they keep doing that.,5
Literally The First Podcast I Listen To Every Day,06/14/2017,Polyester Brown,"Up First is how I start my day M-F, and I look forward to it. Cup of coffee and Up First. Yes.",5
I love this podcast!,06/14/2017,memily,I really love this podcast and I especially appreciated the update this morning on the shooting in Virginia.,5
Quick fix for the day's headlines,06/15/2017,RMC1720,Good start to the morning. Like it as a 1-2 punch with The Daily. Indespensible part of my commute.,5
Regular NPR listener baffled by Up First's poor quality,06/15/2017,clausfawn,"This show is terrible. From the jaunty tone of the hosts to the theme music, it is so inappropriately at odds with the material that it feels deranged. A show fully complicit with the urgently corrupt politics of the moment, cowered to accusations that left-leaning journalists have to be ""balanced""- by being shallow idiots, evidently.",1
Biased,06/15/2017,GoochMiller,Incredibly biased. Poor journalism. I am only rating it one star because I'm not granted to rate it any lower. Just to be clear I have listened to every episode since their launch- and I have become more and more disappointed as the days go on. Steve is garbage.,1
Slightly too partisan for my liking,06/15/2017,BrianPhys,"I find that many NPR programs are tilted too much to the left and this morning news summary program follows the pattern. The tilt affects their editorializing of events, selection of experts, and selection of news stories to detail. In the current political scene it is difficult to remain neutral or give equal coverage to both sides of a story but this program could do a much better job of providing a more even coverage of the news.",2
Great headline summary,06/15/2017,Lila310,"Excellent pairing with The Daily (NYT)-- more breadth than depth but still captures the news at the start of the day. Plus, the NPR correspondents are excellent.",5
Great!,06/15/2017,Rbaldwin56,I just love my morning 10 mins of NPR. I listen right after I hit snooze!,5
Short and sweet,06/15/2017,EllaP1979,Great way to get a quick dose of news on my morning commute.,5
Shocking reporting or lack of,06/16/2017,StanSien,Can't believe a podcast that says it will give you the morning news waited until the last 3 minutes of an 11 minute podcast to discuss the shooting of an American congressman. Really? An attack on a representative of our country isn't your first story? Unsubscribed at such poor reporting. Can't trust you now.,1
Every bit of news I care to hear,06/16/2017,Kari O.,"I hate listening to the news but I hate being uninformed even more. This gives me all the information I need in a time frame that can keep my attention. And an added plus, it helps me participate in ""wait, wait don't tell me"".",5
"It's NPR, in a single serving",06/16/2017,Don't like writing reviews,"They try to cover everything, some days great, others a little something else which doesn't always work. If you listen to all their other podcasts, or even the NPR One Feed, its a conglomeration of everything else so it can be reptitive but sometimes if I just want to catch up to the main stories of the day its enough.",4
Good little taste of news for the day.,06/17/2017,Kb062387,Decent content and good presentation.,4
A Day Late,06/08/2017,Goofy the Dwarf,They should rename this podcast a Day Late. It is raely available in iTunes for download on the day it is supposed to be released. Who needs Up First 24 hours later? Forget about streaming it form the NPR app or website on a mobile phone. Someone should explain the concept of mobile technology means it has to play from your smart phone.,2
"Great, succinct, informative.",06/08/2017,Lmwf,"I appreciate this. Between this and the hourly news updates, NPR is all I need!",5
news is hard,06/08/2017,iplaysdrums,"up first has the rather impossible task of curating the ""most important"" news stories each day and presenting them in about ten minutes. they obviously won't be able to please everyone, and i'm quite certain there are many who hate this show for a variety of reasons, but i personally enjoy and appreciate the reporting and the curating effort. keep it up, folks.",4
Listen every morning,06/08/2017,Jindigo,Perfect for my commute. Get the highlights and if I want more I go and find it.,5
The podcast I didn't realize I needed,06/08/2017,jklued,"I really enjoy Up First and listen to it in the shower/bathroom while I get ready for work in the morning. So much so that I write this review in attempt to get aaaaaaalllll the other NOR podcast hosts to stop telling me to check it out. Please, everyone who lives NPR, just listen to this and be happy with your additional option of getting your news each day. Enjoy!",4
Quick update of the important news,06/09/2017,Middle River Terp,Just the podcast you need to catch up on the news and know what will the big news for the day.,5
Great rundown,06/09/2017,MichelleR1161,Perfect to download in the morning while getting ready and play on my commute. Important and informing during these challenging times.,5
Please change the background music,06/09/2017,iWabiSabi,"I love the podcast but the repetitive bumper music is irritating - especially the synthesized strings ""doo... doo... doo...""",3
Bias,06/09/2017,2144main,The news is too biased and slanted. Not objective at all. It's good to listen to if you want the far left's slant on the news.,1
Succinct,06/10/2017,Saifine56,Insightful and simple enough for a politics naïve like me,5
Great way to start the day,06/10/2017,spbennie,Very well done and a great snap shot for the morning.,5
Amazing,06/10/2017,Abvinyimjim,This podcast allows people to have a sense of understanding of the top stories domestically and internationally. The hosts as well as guests are also spectacular and have a grounded idea of what their talking about.,5
Liking it,06/10/2017,Abhi321,I am a big fan of the The Daily podcast of NY Times. But I like this too. I listen to both daily. It does not go into deep like the The Daily but it summarizes all the news for me which i like.,4
Needs pep but like the experiment,06/11/2017,Darveesh,Perhaps its the jingle. But the ding dong opener is just depressing. Suggest something more uplifting for daily morning show. I get the casual / talkative format. Its different and am willing to give it time to like.,3
I start every morning commute with this podcast!,06/11/2017,nomusclerussell,"Love, Love, Love this! Keep it up! I download and tune in every morning!",5
Perfect!,06/11/2017,intparent,"My only problem is that I miss you on the weekends. :( And much better than the new NYT daily podcast -- tighter, pithier. You guys own podcast and radio compared to them. :)",5
You don't like Trump...we get it!!!,06/12/2017,iUsedtoBeSomebody,Pretty standard NPR. I just can't believe the only thing happening in the world is Donald Trump tweeting something...guess there must be no other news to report. Wish it was more than just Washington politics.,2
Nice morning recap,06/12/2017,Funny & Addicting,Up First is a helpful snippet of what's coming up in the news as well as what happened after I stopped paying attention the day before. It's a nice complement to Morning Edition.,5
Informative and short and interesting!,06/12/2017,Dichen678,"Just what like every morning. I've been wanting to follow a daily news podcast, and this one if perfect because it's short and I can actually listen to it first thing after waking up and finish it while I'm getting ready and before I'm out the door!",5
Awesome for busy people,06/12/2017,Muslim vvvvvvv vvvvvvv vv,"Awesome podcast for busy people.
I listen at 2X speed & updated on all the important news in a few minutes.",5
A must listen for me every morning.,06/05/2017,aaron delaware,A great companion to the Daily.,5
One of the best,06/05/2017,VTgreenboy,A fantastic review and preview of the most recent and important events.,5
Everyday,06/06/2017,Terese625,I listen everyday. When we we traveling last month it was nice to get the basics of the day's news in 10 mins or so.,5
Perfect for the morning!,06/06/2017,Sonja TB,"When I wake up in the morning and I want to get caught up on the news, I listen to this and 5 minutes later I'm caught up. It's good if you want a quick catch up on the news. I love NPR!",5
"Political opinion, not news.",06/06/2017,SwillGo,"Unbalanced reporting at it's finest. NPR used to be a bastion of fair and honest journalism, but no longer. If you're looking for the liberal version of Breitbart, you've found your echo chamber.",1
You're getting too liberal,06/06/2017,Gjgdjkd,One of the main reasons i liked you guys was because you kept it somewhere in the middle obviously leaning a little more left (you are a somewhat mainstream media outlet) but now you're getting too far on the left just report the news that's all I want i can form my own opinions.,1
Great overview of the big stories!,06/06/2017,btbond007,This pod provides a great short overview of each days big stories. It's how I start my day now!,5
Excellent morning podcast,06/06/2017,**Carm**,"This is exactly the right style, content, and length for a news podcast to listen to in the morning. 12-15 minutes is very manageable to listen to regularly, so I've listened to every episode as they've come out, unlike the Daily, which I often miss because it's too long of a time commitment some day and drags on too much. It took them a few weeks to figure out the content and tone (the attempts at ""relevant"" pop culture content as a third of the program early missed the mark a bit), but I think by now they've really hit their stride, and it's a thoroughly enjoyable and informative podcast. Obviously, you don't get the same breadth and detail as on Morning Edition, but if I'm not commuting in a car I'm probably not going to listen to all of Morning Edition anyways, so this is a great compromise.",5
Great news podcast,06/06/2017,Small Thing,I just wish it were longer! I want more Up First.,5
Love it!,06/06/2017,biscuitable,I love this podcast--it's exactly long enough for my morning commute. I only wish there was a corresponding afternoon version for my drive home again!,5
Excellent News Nugget,06/07/2017,IBRUTHA,First listen on the way to work,5
Lovely start to the morning,06/07/2017,Sir Custard,"Up first doesn't dive deep into its daily topics, but it doesn't claim or intend to either. It's a great briefing on the day's news - I love listening to it while I make my coffee. It's short, sweet, and simple. The theme music is also awesome!",5
Great.,06/07/2017,MafeLoreto,"Best way to wake up - solid discussions and all in ten minutes. They pick three topics to discuss every morning and it feels very casual and conversational, which helps with the somber and heavy news we get these days. Unlike other reviewers, I do like the fact that sometimes one of the daily discussion topics is something light like a new album or movie. All news don't need to be terrible in order to be important.",5
#1POD,06/07/2017,Marts8150,Up First truly is the podcast I listen to first thing in the morning. It provides enough and significant news to keep me current.,5
Quick and Smart,06/07/2017,dickthompson,"This is a great quick way to start the morning. Love that it is fast, smart, and well reported.",5
Get new music,06/07/2017,Douglas in Atlanta,"I like the content, though it goes a bit long. But the music used gets completely on my last nerve. It's like some Bizarro World version of the NBC chime. Honestly, it puts my teeth on edge and darkens my mood considerably. I won't be listening anymore.",3
Somewhat informative,06/08/2017,aStarvingSinger,"I've been listening for over a month now. It feels like the podcast was moving in the direction of a typical tv morning show, hopefully it swings back to being more of a news brief. Some of the NPR reporter interviews are still great.",3
Great summary,06/08/2017,Stella digs,"Listen every day while making coffee, perfect short intro to the news of the day.",5
Efficient and Important News,06/08/2017,beachboy23,"With a 5 minute commute to work, and a very busy morning schedule as an elementary teacher, I can rarely find the time to listen to the news. Up Next expertly highlights the key news stories of the day in 10-15 minutes, giving me the opportunity to stay engaged with current events. As always for NPR, excellent reporting and producing make for a wonderful show which I have highly recommended to my friends.",5
Best way to start the day,06/08/2017,Luco brazzi,"This podcast and the daily are how start my day on my commute each morning. I like the personalities on up first more than Michael Barbaro on the daily, who sometimes seems like he asks very leading questions to his interviewees.",5
Perfect update for my fast moving morning,06/01/2017,PinkPoppy9845,I listen every morning as a supplement to my regular NPR listening.,5
