Title,Date,User,Body,Rating 
A must listen to!,02/21/2016,Djruben133323333334556556,This npr podcast is one of the best podcast out there. This is on every time I commute to work. They really put in a way that anyone can understand. Always looking forward to a new episode.,5
Helped me change...for the better,02/21/2016,Shannanig8,"I hate politics, always have. But I'm in my 40s and I'm long overdue for keeping up. This podcast has allowed me to ease into this new area of my life and I'm actually enjoying it...something I'm surprised to be able to say. It's nice to be able to engage in political conversations with friends and know what the heck I'm talking about. If I had one criticism it's in the sound mixing. Of all the podcasts to which I subscribe, this one is recorded the lowest. I have to turn up the volume so loud that when This American Life or another comes on it blasts through my speakers. Get turnt up ya'll. :D",4
Great Podcast,02/21/2016,levirogers09,I love the podcast. Keep them coming!,5
Best politics podcast,02/22/2016,GatorGirlLiz,The awesome NPR political team at their best.,5
Excellent podcast,02/22/2016,Dr Bob K,I put this one at the top of my list each week when it comes out. The commentators have lots of experience and wisdom and share their insights with humor and clarity.,5
Great show for following the elections,02/22/2016,CBB772,Indepth quality reporting and opinions on politics.,5
Weekly Roundup Episodes are Great,02/22/2016,Godamski,"The weekly roundup episodes are a fun, easy, and quick way to catch up on politics of the past week through a balanced discussion of both the GOP and Dems.",5
Has promise,02/22/2016,mhodgins,"While I do enjoy this podcast, it feels much less than it could be. Most of the hosts (particularly the main guy) seem far too inexperienced and don't offer any real insight. The seems more like a few friends having a chat rather than a serious show. I miss the old version.",3
Strongly biased,02/22/2016,Saraj97,"I used to love this podcast, particularly when Ken Rudin was still on it. I was really excited to see that it was back, but it's proving disappointing. With each passing episode, the commentators' opinions about who will win the nominations is becoming more and more obviously biased, while being posited as fact. Newsflash- there are no forgone conclusions in either race. NPR Politics apparently fancies itself a kingmaker. I've unsubscribed.",1
Love it,02/22/2016,Foakleyoaks,Really easy way to keep up with politics with my busy day and without cable. Look forward to it each week! Really informal and gives a great view to each candidate.,5
Informative and Fun to Listen To,02/22/2016,Jerome510,"I'm reluctant to add another political podcast to my list of podcasts but after hearing the NPR Politics Podcast, I knew it was worth keeping. The staff are professional, knowledgeable, and provide witty banter.",5
"Love it, but could diversify a bit",02/22/2016,Arielska,"I love this podcast - the coverage and the hosts - it's really been engaging for me to listen. That said, I wish it was more objective or that republican-leaning speakers were brought in a guest because the casual nature of the podcast does allow the positions of the reporters to seep through. Regardless it's a great podcast that I enjoy very much",5
"Informed, engaged, and entertained",02/22/2016,matt_in_enfield,"The NPR Politics Podcast is where I am informed, engaged, and entertained (yes I said entertained) about the on goings of the political system. The NPR Politics team are extremely well spoken and enjoy working together and sharing their knowledge with their listeners.",5
Something’s being wasted.,02/22/2016,Quinn Souther,"I’ve been a consistent listener for a few months now, and I’ve given my opinion of the podcast enough time to develop. I had high hopes for the NPR Politics Podcast, but it falls well short of the rest of NPR’s slate of radio and podcast programming, and comes out especially disappointing for its shallowness and relative surface-skimming of the topics covered.",3
Keep up the good work,02/22/2016,MandaAnne,"Love this podcast!! Wish I could have even more. I feel informed without having to consume TV and other sensationalist media news. Great combo of the silly sidelines and the meat of the issue, with a great helping of education to help us follow what the heck is going on and what it all means.",5
Fun Talk for Politics,02/23/2016,Boomer106,"Love the group and the way they can give the updates and still keep it lighthearted. ""Can't let it go"" often is hilarious hearing about some of the goofy stuff they can't let go.",5
A hit!,02/19/2016,Suzbob,My favorite podcast! Love it!,5
Fav,02/19/2016,Cgreacen,Has become my favorite podcast. Provides a great overview of American politics.,5
Fantastic,02/20/2016,Tmskeeper,This gives a good lay of the political landscape for the week. It's also easy to listen to.,5
It's better than most,02/20/2016,Allen Don,It seems like a group of self indulgent millennials have hijacked the studio AT TIMES. But an insight or two slips thru from time to time.,3
Worth Listening,02/20/2016,Buzzy001,"Time is important to me and I enjoy listening to this podcast. Continue to provide insightful updates on political issues with guest commentators. Recent episode with Nina Totenberg on the Scalia vacancy on Supreme Court was especially interesting. I look forward to the next episode. Thanks, NPR.",4
Listen. Good. More details are good.,02/20/2016,Sparky0000121,Good p cast,5
Informative and funny,02/20/2016,Alipdx,A great recap of the key political events told in a warm and engaging manner.,5
Insightful and relatable,02/20/2016,Wkanyer,"A review of both mainstream political news and overarching U.S. political implications. Also a convenient way to inform yourself about campaign goings-on, without having to watch the major cable news networks.",5
Highly Informative & Helpful!,02/20/2016,hellokittysbff29,I highly highly recommend this podcast to anyone who is mildly interested in keeping up with the 2016 election. They explain things clearly while also giving multiple perspectives. A must listen!,5
Thank you,02/20/2016,Amelia/Bedelia,"Thank you, thank you for creating such a fresh, funny, informative podcast for me to start my weekend. This is my new favorite!",5
Learn Something New,02/20/2016,MacCreate,Each podcast provides me with a wealth of new knowledge and a different take on what I do know. Essential listening!,5
Love it!!,02/20/2016,Weezy351073,I listen to this podcast every week the second it downloads. Love all the political insight and the jokes too.,5
Best. Podcast. EVER!,02/20/2016,ChupiMama,"Two questions/remarks though:
1. Why does everyone at NPR mispronounce Nevada? (first A should have “ahhh” sound)
2. Why did you give Trump a pass when he called the Pope disgraceful. No one called him out for insulting the leader of the Catholic church. All conversation focused on the wall, not his being a Protestant insulting the Catholic leader. It’s odd to me.",5
Really enjoy it.,02/20/2016,Coach-Josh,Great!,5
Weekly npr panel,02/20/2016,Tida96,"En pointe, funny. Refreshing that this panel is not like those on tv where each one interrupts and tries to one-up another.",5
Quality presenters,02/20/2016,Johnny.D,Always a laugh. Well produced. Informative.,5
Favorite politico podcast,02/21/2016,Bc in va,So glad these guys get together regularly to discuss the craziness of this cycle. I hope they'll expand to state issues of note in the future - the presidential horse race is exhausting and state politics matter more.,4
Great concise update to the campaigns,02/21/2016,ARandomSeriesOfLetters&Numbers,An instant favorite. Check it out.,5
Love/ Hate Relationship!,02/21/2016,commutingteacher,"I am currently in a love hate relationship with this podcast. I love it so much but I hate that they don’t come out with a new one everyday (or every few hours)! I suppose they are busy putting together the facts etc but, I NEED this podcast all the time! It is funny, fact-filled, and keeps me informed.",5
Love it!,02/21/2016,jaynabobayna,Great podcast.,5
Political junkie,02/19/2016,Somerville ma,Listen to every episode,5
Get Let It Go,02/19/2016,Manny Capozzi,This is a podcast that I simply can't let go. Great group of minds and fresh new takes on the latest election news.,5
Finally!,02/19/2016,karshlikesmusic,"Finally a politics podcast that is casual, easy to understand, and still informative. I feel that I can now stay up to date on American politics pretty effortlessly, and sometimes the episodes even make me laugh! Very good presentation of what's happening in the country in the world of politics. I wish they had these on other types of news as well!'",5
LOVE IT!!!!,02/19/2016,tukoskar,"I've never learned so much about American politics as I have from this podcast. The crew is amazing, speaks an understandable language (English is my 2nd language), even though they are more left leaning than right, they don't speak about republicans in a derogatory way. LOVE THIS PODCAST!",5
Great show,02/19/2016,Englished1066,Good fun and informative. Seems like they r adding more and more content per week too. Keep up the good work!,5
Love!,02/19/2016,Jcaesar81,I only wish there were more episodes a week to listen to!,5
Lacks Substantive Discussion,02/19/2016,tcsim7,One of the most profound disappointments of the 2016 election cycle is the shift from substantive reporting to political gossip. It's unfortunate that journalists spend more time talking about the gaffes and viral moments without synthesizing the stances these presidential candidates take. NPR Politics Podcast is no exception.,2
Great balance of analysis and fun,02/19/2016,CidNight,Have loved NPR politics for years. This podcast continues that tradition with a fantastic group of journalists.,5
Informative,02/19/2016,Bunnu,I like the informal chitchat style of the podcast while providing a ton of information,5
Great!!,02/19/2016,frierdje,An unbiased report of current politics.,5
I wish I could like this...,02/19/2016,I Miss Ron Elving,"It's a little frustrating to listen to this podcast, because everyone in it sounds about 19 years old. They clearly have some insights, and I'm enough of a junkie to listen, but when one of them actually said ""BRB"" out loud, just a few minutes before another described a child as ""adorbs"" I realized their show was geared towards dim-witted teenagers. God I miss ""It's All Politics""!",2
"NPR's best crowd, NPR's best show",02/19/2016,Dedgel,I'm an enormous fan of NPR and an even bigger fan of this show. This is a must-subscribe for the laypeople and the junkies.,5
Peg C,02/19/2016,Filmlover-MH,"Love this podcast! It is informative and fun (and I am finding it essential listening during this crazy political season!) I appreciate the behind-the-scenes info as well as the deeper-than-usual dive into the topics covered. I'm a big fan of Tamara Keith, Sam Sanders, Ron Elving and all who contribute and I find myself really looking forward to the next episode!!",5
Love it,02/19/2016,blo0old,Informative!,4
Amazing!,02/19/2016,Messi is a God,This podcast is amazing!,5
Well done!,02/19/2016,Go Brownies,"I listen every week! Great podcast, funny and clear. Please can I be besties with all of you?",5
Essential,02/19/2016,Kalebbn,They are exceptional!!! The safest place to go for politics where people aren't yelling at each other or calling names. Absolutely delightful.,5
"Clever, insightful, witty!",02/19/2016,SBSontheRun,"This podcast has quickly become my favorite! I love the rotating cast of co-hosts and NPR-affiliated guests, including Don Gonyea, Tamara Keith, Ron Elving, and even Nina Totenberg! They have such an easy, engaging rapport while still remaining a level of professionalism that does NPR proud. The help me digest and make sense of polls, election results, trends, and political figures (even when the politicians themselves make no sense!). And the weekly concluding segment, Can’t Let It Go, is hilarious and insightful! This podcast is a MUST-listen for any political junkies this election year—and beyond (I hope!).",5
For political junkies,02/19/2016,Ride4Pie,Great coverage without the screaming found on other shows.,5
"Sparkling, friendly political commentary",02/19/2016,Plain Janey,Listening to this podcast I feel as if I’m listening to my favorite political commentators talking just to me about not only the serious but the unknowns of following campaigns.,5
great app for non-political people,02/18/2016,pinkslushie,I love that they don’t assume that the listeners are informed on the political process. I’ve been learning how things work in Washington and understanding the role of the media,5
Great way to get your politics fix,02/18/2016,SuzyHBB,I love this podcase! It's so accessable and easy to listen to and understand. I love the moderators and the information they provide. I look forward to receiving each new addition.,5
Worthy of your time.,02/18/2016,Brandon Bohling,Great summary of current political happenings by people in the know. Valuable at a time when it's hard to break through the hype that dominates the airwaves.,5
"Watch for a new one everyday, I do!",02/18/2016,RushtonH,"These four do a wonderful job of exploring the stunning variety of this year's topics, both profound and absurd, and I find myself hoping a new episode will appear each day. The discussion is especially good when NPR veterans like Ron Elving and Nina Totenberg join them and share their amazing experiences with us. Sam, Tamara, Sarah, and Domenico - you guys are amazing, and please keep up the great work all the way through November!",5
Refreshing,02/18/2016,Ccruver93,I've been listening for a few months now. It's a refreshingly rational & interesting politics discussion! Thanks for making the intimidating world of politics understandable & accessible.,5
Yeaaaaaah,02/18/2016,Zagreen,I listen to every single episode as soon as it comes out. It makes my week better. It's the best.,5
Great Unbiased Political News,02/18/2016,Mike Shyu,I've been very interested in this upcoming election season and this NPR political podcast very well sums up both sides of the political parties. It explains a lot of the complexities so that the common man can understand. Get educated on how our officials get elected.,5
Conversation about politics,02/18/2016,McDale,"I've listened to this podcast since the first episode. It reminds me of going to the barbershop with my grandpa and overhearing the great conversations about elected officials and about politics in general, but like the very best of that conversation all in one short podcast.",5
Love it!,02/18/2016,AmandaLub,They do a great job breaking down coverage in an easy to digest manner. I wish they did more frequent updates! I also love Sam Sanders 😉,5
Great high level discussions,02/19/2016,clayschumacher,"If you're looking for in depth analysis there are plenty of shows for that. This one is just enough analysis, and still manages to be fun. A good way to keep up on the week's political developments.",5
Only one problem...,02/19/2016,kyherbertson,It's not every day.,5
Fantastic,02/19/2016,Jhhuuh,My favorite weekly podcast to catchup on the election. This is a great podcast! Feels like you're in a room with friends who are politics nerds!,5
LOVE IT,02/19/2016,HezrNY,I hope this podcast continues long after the elections. Their style is engaging and informative. I just wish I had it to listen to everyday!! THANKS.,5
Excellent politics news podcast.,02/19/2016,Fellowtraveler1517,I'm currently living abroad and this podcast is a great way to keep on top of what is going on with the election. I'd highly recommend it.,5
NPR political analysis,02/19/2016,Amber L.,Great and concise weekly summary.,5
New to the podcast,02/19/2016,vtxplant,Started listening recently and find it interesting and helpful. Thanks for creating and distributing the podcast.,5
Thank you!,02/19/2016,DisappointedFan12345,"It's extremely refreshing to hear a casual, positive and informative discussion about the election. Many other media outlets leave me feeling discouraged about the state of our country, but this podcast makes me excited about American politics again. Thank you for all that you do!",5
Amazing podcast,02/19/2016,jeansimonb,I absolutely love this podcast and I get excited everytime there's a new episode. You just can't find the perspective that these reporters offer anywhere else. 5/5,5
Excellent,02/19/2016,ABcox,"Diverse group of voices and more freeform than other politics podcasts. Not sure how essential it will be after the presidential election, but for now, this is a great listen for politics nerds.",5
Neutral political review,02/19/2016,Bandoamando,"I don't feel a bias from the reporters. I couldn't guess how any of them vote. At the same time, they point out BS from candidates without hesitation. I learn a lot from listening to to this podcast, I look forward to listening to it every week. And when they have a special episode, it's like a treat. Thanks to everybody who puts together the npr politics podcast.",5
Love this App,02/16/2016,Artheater2010,Big fan. Helps keep me posted on specifics each week. Listen to every Friday roundup.,5
Superb,02/16/2016,Kg sshin,"Highly recommended, keep up the good work!",5
Great Politics Roundup,02/16/2016,fizzpilot,"Awesome way to keep myself appraised of the current political situation. Thank you, and keep up the good work!",5
Best Politics Digest,02/16/2016,Jax7786,"I go to NPR for my daily news, so it only makes sense that I would go to them for political reporting in an election year! I love that they do not take sides, but tell it like it is. I appreciate the insight of all of the hosts. Keep it up!",5
Great way to keep up with the General Election,02/16/2016,Black Gigga,Enjoy the multiple perspectives and the light hearted approach.,5
Great listen!,02/17/2016,Pdr01sw,"Smart, entertaining, insightful...very well done!! Thanks guys!!",5
Everything you need to know,02/17/2016,Brittykelly,This podcast is amazing. Entertaining and informative.,5
Fun and so helpful,02/17/2016,Bruce goose moose,"This is a great way to understand the current election from a interesting, somewhat unique, and non-patrician view point. This is a great, and i love it!",5
Brilliant!,02/17/2016,aashrey,"I wish there was more of this per week. It's light political discussion - not super heavy on facts, but very easy on the ear. Perfect while driving or on a run. Love it!",5
Informative.,02/17/2016,Jabbasias,"Nice, thanks.",4
NPR Politics Podcast,02/17/2016,PhillyBostonTheatre,Great round table podcast that helps me navigate the campaign.,5
Good! But not as good as it's all politics,02/17/2016,TRON342423,"Like the show, and love the episodes with Ron elving.",4
Dooooope,02/17/2016,BitchyPolitichy,"Love this show. Gives a good range of news in politics. Not all about Trump. I do think they could use some more words from the older gentlemen r that normally speaks at the end. Thank you, for bring me a democratically saturated great news source!",5
Yakoby125,02/17/2016,Yakoby125,Awesome podcast. Feel much more informed and understand the political process much better than I used to,5
Awesome and Informational,02/17/2016,CaitlinJoan8911,"This is by far my favorite podcast! I have listened to every episode and anxiously await new episodes to be released. I am not a political guru by any means. I'm 26yrs old and this is the first presidential race I have paid much attention to. This podcast has provided a plethora of information about how our political system works and the status of this race in particular. I also love the ""can't let it go"" segments!!",5
Good news,02/17/2016,Gfghbcx,Good news,5
Politics nerd heaven,02/17/2016,Andamy,"Fun, entertaining. And feeds my inner politico nerd.",5
great! Love it!,02/17/2016,pkcurrie,This is the best politics podcast. They are objective and knowledgeable. Listen and enjoy. #samsanders2016,5
Best of the many political podcasts I subscribe to,02/17/2016,Fergus Cullen,"Fast paced, witty, well informed hosts clearly having fun without losing objectivity.",5
Candid discussion format,02/17/2016,ifkq516,"Just the right level of group discussion. Perhaps not all of your political news, but a good source to keep you engaged.",5
NPR podcast to compete with the Today show,02/15/2016,Bkkposter,"This reboot of the politics podcast is a poor replacement to the original one with Ken Rudin and Ron Elving. That would predecessor was sharp. The listener could tell that the presenters had a rich history of politics and spent time every week outlining and editing the material, complete with corny puns and self-effacing jokes.",1
Fantastic,02/15/2016,ZnarftheBrave,I just love this podcast. The npr reporters are having so much fun and are able to say whatever they can't during a typical radio report. It's informative and fun. Keep it up!,5
Great and insightful!,02/15/2016,I rossani,Very knowledgeable cast; keeps me updated on national politics.,5
Awesome,02/15/2016,buyoriginal,"This podcast needs to be around all the time, especially during the less covered state governor elections!",5
Good overview of current politics,02/15/2016,Walking salmon,"Though the show doesn't have the most details or in depth coverage, they do a great job of keeping you up to date on the current politics. It's great when you don't have time to look into everything on your own and just wanted to know if anything important happened that week. Plus it's entertaining, which doesn't hurt!",5
Addictive,02/15/2016,Mark from Iowa,The source of my addiction to politics.,5
Informative and impartial,02/15/2016,derkie313,Great podcast to get the information and perspective from both ideologies. Thanks for providing a voice of sanity in the face of so much crazy.,5
Love it!,02/15/2016,mtsjr421,I love the even and unbiased presentation of political happenings. This is the best politics podcast to guide everyone from political junkies to first timers through this whirlwind of an election cycle.,5
Love the mix!,02/15/2016,Jetstream32,Great to hear what reporters are seeing & hearing firsthand outside confines of story time limits. Also love mix of younger reporters w/experienced voices👍,4
Excellent,02/15/2016,Five Star Rating In Georgia,Continue on!,5
The best!,02/15/2016,Stevensonc,"This is one of the podcast, love it!",5
NPR Politics podcast,02/15/2016,CraigSThomas088,Great stuff! Thoughtful analysis and commentary. I enjoy the conversations. Glad I found this podcast!,5
My only source of political commentary,02/15/2016,WistfulElf,The format is perfect for someone like me who is not too into politics. I really like the balanced nuanced discussion and lack of vitriol.,5
LOVE this podcast,02/16/2016,GeniaKnitz,"I am by NO means a young listener, and I love this podcast. (I also loved “Its All Politics” but think this format works very well for an election year.) Keep it up, people!",5
I look forward to it!,02/16/2016,mollyl0420,"Quick, insightful analysis of a fascinating political campaign season. I hope it continues!",5
Awesome,02/16/2016,AM2489,"Great topics, contributors and format. Love the podcast!!",5
Very balanced and informative,02/16/2016,SrinivasR,"- it is by NPR
- guys and girls in the podcast are very knowledgeable reporters from the field
- They don’t drag the podcast, right on topic",5
I love this. Sanders and Keith are so great,02/16/2016,kboss13,"I'm a political obsessive and this podcast is great. I love that this is a multi-cultural perspective that will dig into things like the impact of Black Lives Matter on the election and explore demographic shifts and that it has a youthful feel but adds in the fantastic Ron Elving to give the historical perspecitve. The ""can't let it go"" feature where they dig up the political story they are thinking about is great.I would listen to Sam Sanders and Tamara Keith all day- maybe they could tag team replace Diane R when she steps down? This feels like a looser Friday News Roundup.",5
Informative and Entertaining,02/16/2016,Dgurgan,Great podcast! One of my favorites and the only political podcast that I enjoy! Efficient and entertaining!,5
Fresh Take,02/16/2016,CarlitaEK,"The conversation and banter between the commentators is lively and interesting without being biased in any particular direction. Political podcasts can so easily become dull monologues on an interesting subject, and NPR Politics masterfully avoids that.",5
"This podcast, successor to the great 'It’s All Politics' has lots of potential!",02/14/2016,petersphilo,"It’s fun to listen to an NPR show/podcast from its very inception: you can really hear it getting better.
The show’s scope is sometimes too broad for the time it has (but that is also due to the unusual number of presidential candidates) and the scheduling seems like it’s experiencing some growing pains.",5
Solid podcast,02/14/2016,Ghfbfdhvdfh,I listen to a lot of NPR podcasts and this is easily one of my favorites. Helps to keep me I formed on what's happening in the presidential race quickly and easily. Everyone should listen to this.,5
Love this!,02/14/2016,thatreevesgirl,"I absolutely love this podcast. My only complaint is that I only get one or two episodes a week (I'm greedy, and it is so hard to wait between episodes)",5
Awesome,02/14/2016,Gary in walnut creek,"Great, thoughtful analysis with humor and engaging hosts.",5
My favorite politics podcast!,02/14/2016,nicklerew,My favorite politics podcast! Informative and interesting.,5
Better,02/14/2016,Musical maturity,Better than listening to the reparative clips on cable.,4
Fun and informative,02/14/2016,House0713,I enjoy this podcast. It's informative and the hosts make me laugh. Perfect combo.,5
informative,02/14/2016,TeachShakespeare,entertaining to listen to while also informing voters about what they ought to know,5
love 'can't let it go'!,02/14/2016,rvmj1,great coverage of the 2016 presidential race!,5
Polictics made intersting,02/14/2016,Politics made intersting,I love this podcast. It makes the comlicated porsses facinating and exciting. I really enjoy learning about the election. I feel like I actually know what is going on. I LOVE this show.,5
"Different than before, in a good way",02/14/2016,Tallyp2001,Overall very good and comprehensive overview. Open discussion a plus and man- on -the-comments very worthwhile. Not as wonky as before but a good listen!,5
Very Balanced,02/14/2016,Cask Strength VA,"Good way to keep up with events for the casual political junkie. They do a good job of being pretty non partisan, the NPR cracks are there but the reporting is very unbiased.",5
Every week,02/14/2016,SDNR bar,It's good. It's really good. And funny.,5
"Incredibly timely, insightful and fun",02/14/2016,emmaloopers,"I love this podcast. I love that I can read a few headlines in the morning and notice a theme, and then listen to these hosts discuss it in their next podcast. They're a great group of very smart and well informed individuals, talking about what's happening right now in politics and dissecting it.",5
Great and entertaining insight,02/14/2016,BaronOfLeather,This podcast offers entertaining and informing commentary on what happened this week in US Politics.,5
"Smart, fun campaign coverage",02/14/2016,BookGirl98,"I appreciate this show, as it keeps me informed about the 2016 campaign in a manner that doesn't make me despair for humanity. By that I mean it's smart discussion among people who seem to actually like each other, don't take themselves too seriously and don't talk down to their audience.",5
Love it!!,02/14/2016,Jmgu227,Really sparked an interest in politics for me!,5
Unbiased and accurate,02/15/2016,IMSUNNY,Loved unbiased political reporting,4
Love this!,02/15/2016,Devananne,"Love this, look forward to it every week.",5
Love it,02/15/2016,Michepeesh,"Might be my new favorite podcast. Clear coverage of political issues, and often more in depth than other podcasts or news sources.",5
Great reporting. Broad perspective.,02/13/2016,gawellman,Love it.,5
Good stuff,02/14/2016,Chaezzy24,"Nice in-depth look at politics, really fun, love the correspondents. Exactly exactly what you want from a new program but with humor and personality",5
Political geeks are real,02/14/2016,Helloportobello,The folks discussing politics in this podcast are passionate and somewhat neutral. Their knowledge and passion is entertaining to listen to.,5
Fair and Balanced,02/14/2016,Medieval TImes,This podcast rocks.,5
Great non-biased politics podcast,02/14/2016,Mcneilm4,So glad I found this podcast!!,5
Great podcast!,02/14/2016,KTW171,This is a fantastic show. I feel so informed about the major political issues of the week!!,5
Great political round up!,02/14/2016,SarahJo0815,"Full of interesting details, this podcast gives insight into the big picture of what is going on in politics while also drawing attention to little things you might have missed. The chemistry between the personalities is great and makes for a great, entertaining political podcast!",5
fun and informative,02/14/2016,gretel,I have enjoyed every episode. the tone is light but I feel better informed and in-touch after every listen.,5
Educational and funny!,02/14/2016,Lovehawks10,"I love this podcast. It is a great way to get a quick take on what is going on. It's educational, the reporters are interesting and funny! They help make politics more relatable.",5
My Go-To Source,02/14/2016,greeneyed_ives,"Love love love the NPR Politics podcast. With all of the political coverage currently happening, this podcast provides fresh and balanced perspectives of the race. I love the end of week summary, as well as the demographic analysis frequently discussed. For political junkies out there or anyone who just wants to stay informed, definitely give this one a download.",5
Love this podcast!,02/14/2016,Steve stunning,"This is my favorite podcast, political or not. It's always entertaining as well as informative. They always provide a balanced, unbiased look at the current election situation. I find myself looking forward to each podcast. Keep up the excellent work NPR!",5
Fun and informative,02/14/2016,Sara987NYC,Love the hosts who keep good perspective while providing nitty-gritty political information.,5
Perfect for an election year!,02/14/2016,gcgirll,Great way to follow the race.,5
"Fair, informative, entertaining",02/14/2016,C Love,I love this podcast for the latest in politics with pretty equal treatment on both (all) sides & the inside view that gives more than just the news. The hosts give insider insights & helpful explanations for lots of industry lingo. My go-to for political news,5
Best politics show. Period.,02/14/2016,tastewithkevin,"The NPR Politics Podcast team are so dang fun to listen to. The group digests what could be really boring information, and tosses it around to each other until there's a fun game of political hot potato being played. Both humorous and educational, this podcast strikes a rare balance that I doubt many politics show can match. I love this podcast.",5
Great,02/14/2016,PNelly26,Very grateful this podcast exists,5
Nicely done,02/14/2016,flight controller 101,Would love to hear an episode every day though!,5
American overseas enjoys it,02/14/2016,Not into fish I guess,"I'm out of the country and out of the mainstream news. This is a good roundup, light but with adequate NPR depth, deals with the issues industry need to be aware of.",5
Wonderful,02/14/2016,brooklynluvv,I learn so much with each listen. Thank you!!,5
Love this podcast,02/14/2016,Ashbash1010,Can't let it go is the highlight of my week!,5
"Fun, political take of the week",02/13/2016,Brownie mix 2007,Balanced and interesting perspectives.,5
My favorite Political Podcast,02/13/2016,bekhardt,I wish you made a podcast every day. I listen to every minute of your podcasts as soon as I get a chance. Thank you!,5
Refreshing,02/13/2016,Ed Beck,It's refreshing to listen to people discuss politics and the election from multiple perspectives without shouting.,5
Best political podcast,02/13/2016,Rudy4histo,"The crew is super, relatively diverse, and the insights are interesting and unique. Also, love love love the 'can't let it go' segment.",5
Great listen,02/13/2016,Kaytlinnn,"I love that the segments are short, it makes them easily accessible. They cover both sides of the campaign in a non-partisan manner and add in their own humor. Overall it's a great listen for anyone that wants a quick, impartial take on politics.",5
Very well done,02/13/2016,TexanStanton,Very informative and balanced. Always thought provoking and interesting.,5
Love it,02/13/2016,Oh go on,"Love this podcast. Informative and fun, like listening into a conversation among friends.",5
Love this podcast,02/13/2016,vangal75,"Love getting this podcast each week and the quick takes - it’s a great, fun take on the craziness of this election cycle. Love the rotating cast and the diverse voices that come in each week. It would be great to hear the podcast cover issues in the House and Senate as well, rather than just the horse race - maybe as those races heat up later this year?",5
Current Favorite,02/13/2016,NRD90,"I'm a huge fan of this podcast. I look forward every week to the commentary. Very calm, level conversations.",5
Great podcast,02/13/2016,Ferimabvs,"Love it!!! I was so sad when ""it's all politics"" ended but now I enjoy this one! I especially like the campaign trail stories of the reporters and the ""can't let it go"" segment. Thank you!",5
Sam Sanders marry me,02/13/2016,katie exploded.,"To everyone saying this is a watered-down version of a politics podcast, get over yourself. You want journalism? Yeah, maybe go somewhere else. But if you want something that will keep you entertained while keeping you informed? You're in the right place. It's enjoyable and easy to listen to, and a great place to get your political headlines for the week. They give enough detail that you can investigate on your own for nuances, but keep things simple enough that I still pay attention (and therefore learn about!) things I typically wouldn't. And Sam Sanders' adorable (if sometimes incorrect) use of millennial jargon makes my early-20-something-liberal-politics-fangirl-heart sing.",5
Joyfully informative,02/13/2016,KarlRendon,Joyfully informative,5
So grateful for this podcast,02/13/2016,LDS Daniel,"Thank you for doing this, guys!",5
Very fun and intelligent.,02/13/2016,Oilyperuvian,Informative overview with hip and upbeat discussion.,5
Beyond the Blatherdome,02/13/2016,Scruffy Rube,"At a time when every moment on the campaign is amplified and reverberates in a media echo chamber, even eager watchers of the rave may want to run and hide.",5
Best and Worst of NPR,02/13/2016,Mr. Macleay,"I both love it, and I hate it. For context, I listen to every episode, and I listen to NPR and the BBC pretty much every day. I can't help myself, I read most articles that discuss the election when I see them. There are a few of the journalists on this podcast who can't seem to stop themselves from interrupting each other, they honestly sound like the college students who always put their hands up in class and never notice they're not leaving any room for other people to talk. It's like they're always trying to beat each other to the punchline, or finish the sentence of their colleague. That, and a solid 5 to 10 percent of the podcast is dedicated to them giggling. Now, they are having a good time and I'm not trying to fault them for it, I just don't find it as charming as they seem to. Those criticisms aside, they're all very, very smart and I often find I have learned something or thought about something in a different way due to their discussion, and for all my complaining I will keep listening.",3
Great information,02/13/2016,camman113,For those who are always on the move and for have much time to look at politics but want to stay inform this would be a great podcast for you. It some basic information for those of us who don't know the in and outs of US politics. I would recommend this podcast to my firends,5
Civic duty in a digestible weekly format,02/13/2016,Kaela Baela,"I love NPR and this podcast is great for staying on top of debates, candidates, and top issues facing our nation this election year. I think they do a fair job being unbiased and explaining our confusing caucus process. They even weave in a little fun pop/political culture. Bravo! Thanks for helping me be a more informed voter.",5
Love this summary of the 2016 campaign,02/13/2016,Anon_neko,Great synopsis of the upcoming election from an unbiased source. Each week has some great insights into the situation. Looking forward to each week. Kudos to the NPR crew.,5
Great but...,02/13/2016,Puckish Brew,"...needs a little more body. Real numbers,plan comparisons, etc. Help us be informed voters.",4
Thoroughly Enjoyable,02/12/2016,The_Jon_Man,"I recently began listening to podcasts, and they've become something that I've started to depend on during my long commutes to and from work. One of the podcasts I can't wait to listen to is THIS one. The NPR Politics podcast gives you the need-to-know information about the current state of the 2016 presidential election, providing details that you wouldn't discover scrolling through your usual social media news feeds. The reporters are clearly knowledgable and possess great personalities to provide different perspectives, resulting in an on-track conversation that you can relate to. They also break down aspects of politics you may not be familiar with, such as how caucuses work. I am very glad to have discovered this! I would highly recommend it to anybody interested in learning more about today's politics.",5
Very good podcast,02/12/2016,Dgfjjdfjjinhgdfgv,"Very good podcast, up there with slate political gab fest",5
Bonus Round,02/12/2016,Torrey2,For those of us who can't get enough NPR politics Monday this is the enhanced version,4
Great show!,02/12/2016,Able1039,I listen to this every week to keep up with current events in the world of politics. Very informative and entertaining!,5
