Title,Date,User,Body,Rating
Joshua Johnson does not push back enough on suspect statements,05/04/2017,Concecao,"I listened to the Diane Rheam show for decades. I was hopeful, but am now disappointed by the replacement show 1A. I am a woman of color and was excited to hear a potentially multicultural viewpoint on a national news show. I've found Mr. Johnson to be gullible in that he allows utter falsehoods to go unchecked on the air. For example, on a news roundup early in the Trump presidency, a reporter guest said that Trump was focusing his deportations on ""bad hombres,"" when there was already clear evidence all over the news that non-criminal immigrant workers and parents were being deported. Mr. Johnson let that falsehood stand unchecked.",1
I enjoy this show,02/06/2017,Whovian twag,"It seems this show is just finding its footing, but it is a good listen.",4
incomplete,02/07/2017,eimiro,confused about the international hour of the friday news round up. where can I get it?,2
Disappointed,02/09/2017,kathyssssssss,"I listened to Diane Rehm since 1985 I miss her format. My complaint is that they only post 1 hour of the show on I tunes. At first it was the first hour and now it's the second hour, the ""light"" hour. I've written to the show and received a spin type of answer as to why there's only one hour on I tunes. I can't listen to the show live so I depend on the podcasts. I am getting use to his style and I do understand that live callers ""waste time"" with their complements, too bad it's all the bottom line now. One more point, I don't understand why on Fridays they don't post both hours of the politic hour. Doesn't management understand the power Diane had in DC. As I can't listen to the politics hour anymore, it becomes very easy to stop listening all together. I still have faith that they are in a learning period right now and will change.",3
All over the place,02/10/2017,Staffski,It was hard for me to get in to this podcast. There was no consistent story. I didn't like the interview style of all of the podcasts; the guests mostly gave the answers I'd expect and there was no analysis or pushing on the guest views. I'm sticking to NPR politics and NYTimes daily news podcasts,2
Lighten up.,02/13/2017,LosinIt,"A bit calm and passive for my taste. It's NPR politics, for serious grown ups.",3
Great show,02/16/2017,NatchOR,Timely and entertaining - thought-provoking guests that present new ideas & reintroduce old ones in interesting ways.,5
Incomplete Podcast,02/17/2017,FlyingPJib,I agree with most reviewers-why don't the podcasts contain the full show? What is wrong with the portions of the show that are not included? It always seems the portion I want to hear is excluded. Why? NPR needs to respond to this major concern.,1
I was worried....,02/17/2017,Wellfleetgal,"that no one would ever be able to fill Diane Rehm's slot...but this is an excellent, thoughtful, calm, reasoned, intelligent discussion of current events (domestic and international) and trends. I am pleased it does not accept on-air calls that more often than not waste time with pleasantries or caller issues. The host is very reasoned and articulate and solicits responses/comments from a good variety of knowledgeable guests. I like it a lot. Different style than our beloved Diane, but it is not meant to be a replica of her show.",5
Unbalanced treatment of Israel,02/17/2017,Firstluis,"The show on February 17 (second hour) was unbalanced in its treatment of Israel. It was stated repeatedly that Israel plans to build ""thousands of new settlements"". Joshua himself said ""more than five-thousand new settlements"". That is not correct. The announced plan is to build thousands of new homes. A home does not make a settlement. Please correct the error.",2
Great Show,02/18/2017,ThaKidd17,Very informative,5
well done,02/20/2017,DesertSlug,"replacing diane rehm is a VERY hard act to follow. i think joshua johnson is doing a good job of keeping important aspects of diane's show (Friday news roundup) while taking the topics and format in some refreshing new directions. i especially like that he does not take phone calls - that was the worse part of the diane rehm show. taking questions off the air for the guests is a nice balance. i want to hear what the guests have to say, not what the usually uninformed public has to say.",5
Excellent interviews and conversation,02/20/2017,Matt Mauve,"In depth conversation with hosts of various political stripes, including foreign dignitaries. Very informative and worth a listen.",5
Great podcast,02/21/2017,Morgs202,One of my favorite podcasts right now. Feeling informed and entertained!,5
Host is rude and jarring,02/24/2017,Tiffyyyyyyyyyyyy,"While I love the content and theme of 1A, Joshua Johnson was extremely rude and almost berates the speakers brought on the show. Yes, sometimes they speak on a tangent and the host tries to bring it back on topic, but it does not need to be done so crudely. It made the entire show unenjoyable to listen to",1
Excellent journalism,02/25/2017,RBM_III,"Great topics, balanced discussion",5
Sad excuse for DR's replacement,02/28/2017,666SDK666,"If you are a white, cisgendered, heteronormative male and feel the need to be whiteshamed, manshamed and basically blamed for everything, this show is for you. Or, I suppose if you are none of the above but need someone to blame for your own failures, here it is. Otherwise, skip it.",1
Great Discussion. Not enough Content.,02/28/2017,Kingmob2323,"I don't get is why the show is released the way it is. It's a two hour radio show that covers more than one interesting topic, but we only get this weird, chopped up version that feels overly curated.",1
Neat,03/01/2017,Jabbasias,"Apparently there is a 2 hour version of the show, I'd like to hear that one. Anyway, the show is great the topics covered are interesting.",5
Great work,03/03/2017,Poor spender,"Overall I think the discussions are insightful, and the topics are highly important.",4
Love the Show and Joshua!,03/07/2017,BarbaraThingsNow,"Wow! I have listened to Diane for years and truly loved what she did. As such, I could not imagine anyone in her 2 hour slot. And while the show is shorter, after listening to Joshua, I am truly pleased at him as the choice. He asks awesome questions and is truly an informed host. I cannot understand the negative reviews, but for my part I am quite impressed. Keep up the great work Joshua!",5
Pleased with what I've heard,01/24/2017,Jninewhat,"This is a great start and this program has so much potential for growth. I do hope that people give it a chance and aren't just looking for someone to be just like DR, as she is truly one of a kind and really cannot be replaced. Mr. Johnson has thus far done an excellent job, the topics have been interesting, informative and educational. I look forward to much more.",5
Biased,01/24/2017,Tonyquick,"This podcast is not trying to have a meaningful discussion. It is a very biased talk show, which assumes only liberal ideology is correct.",1
Missing pieces?,01/25/2017,Bvertrees,I really love the show but would be much better if you posted the whole thing.,3
"Informative, Interesting, Relevant!!!",01/26/2017,Malakaris,"I am loving this show; Joshua does a great job, love his questions. Great Job! Keep it up! Btw thank you!",5
Superb!,01/26/2017,Orlochann,"Joshua is a great host, who maintains civility and ensures the topic at hand is thoroughly explained, understood & debated. 1A addresses the most important news stories in these very troubling and rapidly changing times. If I miss it live, I catch it on my NPR One App as soon as I can",5
"Great show, BUT bad feed!",01/27/2017,NoisyAstro,"I am really enjoying this new show and the host Joshua Johnson. I am, however, extremely disappointed that only half of the radio show ends up in the podcast feed. What gives?! We can't all listen live or go to the website. These feeds are great for keeping up during a busy work week so please please PLEASE release the whole thing on the feed.",3
Too easy on Trump,01/28/2017,David_Loves_Travel,Shocked at how low key the guests were on the Friday news roundup after trump's first week. Had to stop listening. Things are falling apart and the podcast is acting like things are normal.,3
Worth a daily listen,01/28/2017,Bd1o1,"I've listened to each podcast since the first one. It's part of my daily news/media diet. I really enjoy the in-depth discussions. I also LOVE the fact that the podcast is only part of the broadcast. 35-45 minutes a day is manageable. I don't have time to take in the full two hours, and I know where to go if I want to hear other parts of the broadcast. Host Joshua Johnson is great.",5
Disappointed,01/28/2017,Jgbutlerliketolearn,"I am disappointed with this show. It is not engaging. The discussions do not go into the same depth as The Diane Rehm Show, which was amazing. I miss The Diane Rehm show.",1
Definitely recommend,01/28/2017,LovetoRun123456,"I like the variety of topics. If one doesn't speak to me, I skip it and listen to the next. Interesting to listen to an in-depth conversation from a variety of view points on topics ranging from political news to creativity. Not quite Diane, but will get there. Thank you, Joshua!",5
Partial show gets partial stars,01/29/2017,jmb030,I feel like we only get 1/5 of the show so here's 1/5 of the potential stars. Pretty big letdown to go from Diane Rehm to getting the crumbs of this program. Can't listen live so I rely on the podcast. Please post the full episodes. Both hours. All of it.,1
Making Meaning: The way I want to listen to news.,01/31/2017,Txairo,"Much of the news and media easily available is given in bite-size chunks. But much like snacking all day can result in a poor diet if good choices aren't consciously made, it can be incredibly unsatisfying and unhealthy to snack on information tid-bits throughout the day without undestanding the meat and meaning of an issue. 1A is the incredibly satisfying dinner I want to sit down to every evening.",5
Waste of valuable time slot,01/31/2017,hed1117,"At a time when the fundamental freedoms of our democracy are UNQUESTIONABLY under assault, the format and content of your show is superficial and anodyne.",1
New Favorite,01/31/2017,Jkriegs,I try and catch this everyday. Great host and content.,5
Very good,02/01/2017,jazzmanta,"I'm not sure why all the bad reviews. It's seems that many reviewers are rating it for what it is not, not what it is. I think Joshua does an excellent job, the guests are insightflul, and the tops are timely and pertinent.",5
Informative and Welcoming,02/03/2017,Kq338,"I enjoy the wide range of topics that change with each episode. Also enjoy when there are guests representing two sides of the same issue. Joshua Johnson is a good moderator for topics, and seems to be well-informed on much of the content.",5
Great Show,02/03/2017,threadgood,Great show! Keep up the good work.,5
"Informative, objective",02/04/2017,MEG411,"I find this show informative and objective that covers a range of topics. Some I'm not interested in, most I am. I appreciate the coverage provided of listeners and their feedback, particularly as Joshua picks a variety of viewpoints to present. I see from the reviews that it's not the full show? As I'm overseas, I would never have known otherwise.",5
Wonderful,02/04/2017,KSSY5437,Diane Rehm made a great choice in her replacement. Joshua is fabulous and absolutely fills the void I expected Diane's departure to leave. Recommended to all.,5
Perfect follow up,02/04/2017,DrFishinWA,Joshua couldn't be better to follow in Diane Rehm's footstep. I agree that more content with be better and I'm flexible. I can stream the internet! Keep up the great work!,5
Joshua Johnson is superb,01/16/2017,Starfaced5,"Joshua Johnson is a terrific broadcaster. Love his voice, energized and interested in his subject, pleasure to hear his voice. This is going to be great....excellent choice for replacement to DR's show.",5
Refreshing conversations,01/16/2017,DidiAAM,"It isn't always easy to hear the other side's point of view, but the 1A is so good at encouraging input from all sides. Really great conversations!",5
Please include the entire show in the podcast,01/16/2017,FamilyinNewEngland,"Some of the shows have been great, particularly the news round-up. I would really like the entire show to be available on the podcast. I would like to see a broader range of topics with experts weighing in - science topics, interviews, etc. I realize this is a new show and not meant to be a version of the Diane Rehm show but I think there were many wonderful elements of the Diane Rehm show that could be incorporated into 1A.",3
Good podcast,01/16/2017,Sunnycreek,I've only listened to a few shows so far but I've really enjoyed them. Will be a regular,4
Fine.,01/16/2017,Word.to.your.mother,"I think this podcast has potential. It is too long and rambling right now. I think there needs to be more structure, and better material.",4
Interesting but incomplete,01/16/2017,Lissadal,"I love the show so far, but I would like to hear the whole thing!",4
Smug and unaware of its own faults.,01/17/2017,Ymeiner,"Post trump elections, you would think that NPR news would at least take a stab at reflecting on the need of opinionated news but no, instead, they added a podcast that is responsible to sentences such as (not a direct quote) 'you can't call it fake news because if it's fake it's not news' - which If I was Aaron Sorkin, this is how I would start the movie about the death of news.",2
Whole Show,01/17/2017,Tinychispas,I suscribed and Good show but after reading the other reviews I checked and it is a bit short. Lack of commercials maybe? Anyway keep them coming!,5
I miss Diane Rehm,01/17/2017,🤑😜🤑😜🤑😝,"The conversation isnt as dynamic as it was with Diane at the helm. Seems like a lot of glossing over, and multiple guests with identical opinions. I miss the debates and tough (but polite) questioning that were hallmarks of Diane's show. The pre-recorded listener snippets are filler, and not called in to question (regardless of how contrary to the 1st amendment they may be-- today a caller said protesters should not be allowed to go to the inauguration,and neither the host nor the panel said a thing!).",1
Need to publish full episodes,01/17/2017,JP198984,Many listeners cannot tune into the live radio broadcast. Broadcasting only a portion of the program through podcast will likely lose listeners.,3
Whole show please,01/18/2017,jessd687,I am a huge fan of this show so far. It inspires interesting conversation and makes my commute to and from class more interesting. However-my only access to the show is through the podcast and I feel that the show is losing its impact and spark by being posted only partially. Give us the whole show!,4
Incomplete,01/19/2017,PennyLane78913,"Though I enjoy the show and have been binging on it ever since I heard about it on another NPR podcast, it seems so incomplete. The entire episodes on the site are thought provoking and wonderful, but this shortened version doesn't cover up the fact that it's a shorter version of something bigger. You can tell things have been cut and you're left feeling left out of parts of the convo. 5 stars for the show. 3 stars for the amount of the show we get.",3
I wanted to love this show but.....,01/19/2017,Fan of Diane,"I cried during Diane Rehm's final episodes but believed her time slot would be filled with an amazing show. I also vowed not to compare 1A with Diane. I have listened to every episode since the debut and I have given up. 1a does not hold my attention and the guests are not as animated or engaged, as I hoped they would be. Also, the episode topics are not very compelling. I understand that the premise is to elaborate on issues that most people are unaware of. I unsubscribed from 1A today but will listen to the Friday news roundup. This show just isn't for me",2
Release the full show,01/19/2017,DrBarnaby,"Pretty good start, but not releasing the full show for the podcast is very frustrating.",2
Good show; bad podcast management,01/19/2017,senor_dan,"I think this show has the potential to truly fill the enormous gap left by Diane Rehm, but they need to figure out their podcast system, and fast! They risk losing the listeners they have if not. Listen, Diane Rehm's formula for two shows & two podcasts per day was not broken, so why try to fix it?!?",3
I'm not super impressed YET,01/19/2017,Teal_fawkes,"I am very intrigued by this premise, and I hope it bears out as promised! That said...I'm allowing for a growth and development curve right now.",3
Diverse experiences,01/20/2017,Dan from Pittsburgh,"I really enjoy the show and the podcast. Since I've been listening I've heard from ambassadors, voters, and local activists supporting all sorts of different causes. Because of that, I gain exposure to opinions and discussions which are thoughtful and rich (and outside of my personal bubble). Joshua is a very good host and seems to have a broad interest in news topics. The show also has a quicker pace than its predecessor but doesn't come across as disjointed or partial. Keep up the good work.",4
Millennial review,01/20/2017,EliJGay,Happy for the length of the show for a daily podcast. Informative and to the point.,5
Monday after the March,01/23/2017,KateElizabethHamilton,"Seeking action the Monday after the March, I found information, skepticism and hope in 1A.",5
What about NPR One?,01/23/2017,gennypow,"Excellent, but feels incomplete (because it is incomplete).

Suggestion: leave the abridged version for third party podcast providers like stitcher, iTunes, etc., and allow access to the complete broadcast on NPR One as an incentive to download the app.",3
Excellent,01/12/2017,Entropy123,Thoughtful discussion about American politics and world events. I hope they soon put the entire 2hr show out as a podcast. I would certainly like to listen to more of this wonderful show.,5
Hmmm....,01/13/2017,Robert Jacobson,"The successor to The Diane Rehm Show, 1A suffers within the same mainstream press, DC-centric echo-chamber. NPR's weekly On The Media has a long history of excellently dealing with First Amendment and other communication issues critically, incisively, and entertainingly. It already holds the high ground. I don't see the need for a daily competitor that's thinner and less well-focused.",3
"A great start, can't wait to hear more.",01/13/2017,nzahn1,"I really have enjoyed listening to this podcast so far, I hope they continue to improve and bring a wider range of guests.",5
Excellent replacement,01/13/2017,Dedrey,Replacing the Diane Rehm show is hugely difficult to do but 1A seems to be doing a wonderful job. The discussions are thoughtful and substantive.,5
what is this?,01/13/2017,deeddoe,"agree with other reviewers, what happened to the 2 hrs?",1
Going places,01/13/2017,Cactusjul,Joshua is doing a great job.,4
Astickastone,01/13/2017,astickastone,"A bit early to compare him to Diane Rehm, but I really like this show and will continue to listen in.",4
Podcasts do not do justice to the 1A,01/13/2017,Masami Kojima,"After realizing that even podcasts are abridged, I began listening to the full show on my smart phone, although it is very inconvenient for me to do so. I have listened to every show, and am very impressed and pleased. I find it as thoughtful as the Diane Rehm Show. I have found every show to cover topics that are interesting to me and relevant; I did not listen to every Diane Rehm show. Among the lesser-known ones, I particularly appreciated ""Order In The Classroom: From Hall Monitors To Handcuffs"" and ""What Works In The Fight Against Homelessness?"" If only WAMU would post every show and the entire show, that will make many listeners very happy.",5
Joshua Johnson is a great interviewer,01/13/2017,Bentivolio,Joshua Johnson is a terrific host - been listening to him since he was on KQED. Everyone should listen to him!,5
Un-Insightful,01/14/2017,Numbers113,"Irrelevant, un-insightful, liberal waste of time. One star because they tried.",2
This is the podcast I've been waiting for!,01/14/2017,zhwilkins,"This podcast, while still new and thus finding it's style, is doing exactly what needs to be done.",5
Entirety,01/14/2017,séamuis,"Great show so far, and can be an excellent, competent replacement for the DR show. While I understand that 1A, like the DR show is fundamentally a DC based radio program, your larger audience is and will continue to be podcast listeners. Without them, your show won't have much success in broad terms. In order to not risk losing those listeners, you need to offer whole programs on the podcast feed. This especially includes both the domestic AND International hours of the Friday news roundup. It's completely essential. Without this you will lose listeners, and there is no logical reason not to offer this. National listeners aren't going to be willing to listen partially through their podcast app and partially from the 1A website, just to get the whole programs. The show is excellent so far, but give your listeners the shows in their entirety, everyday. It how we want to listen and consume.",3
One of the best news podcasts availible,01/14/2017,dukefan2012,"While still in transition from the Diane Rheme show, 1A is proving to be a great source for indepth analysis of current events. No shouting, no propeganda, no political grandstanding by political plants, no overt attempt to sway your opinion. Just civil conversation and thoughtful analysis. Currently the podcast isn't delivering the full radio show, but this will change shortly we are told from the host. Please give this show a chance. No matter what your political or religious leanings, this show will deliver. Good reporting like this matters!",5
A great distillation,01/14/2017,yorkville2003,"I really love this podcast and how much I learn in such a short amount of time. I know many reviews are calling for the entire show to be in the podcast but for me I feel that it is an excellent distillation of the most important aspects of the show. On the other hand, I would surely love the entire show as well. Thank you 1A for this timely and well done show.",5
NPR has not responded to whole show requests.,01/14/2017,jazzrob,"Although no one can replace Diane Rehm, Joshua Johnson is a very smart and enthusiastic interviewer with a lot of potential. However, not posting the entire shows not only doesn’t make sense but will destroy the show. I’ve listened to Diane Rehm mostly through the podcast as have many others. So far NPR and WAMU have given no response in word or action to the unanimous requests of its listeners for the full podcasts. What the heck is wrong with this picture, and why doesn’t anyone respond?",4
Great conversations,01/15/2017,Talimander,"Enjoy listening to Joshua Jackson and guests tackle the topics of the day. Would love to hear more of the show, but to be honest, I don't know that I'd have time to listen longer. It's hard enough to carve out 30 minutes. But I'm happy to do so for this show!",5
"Great content, interesting guests",01/15/2017,Week-long listener,"The truncated episodes feel a bit like a daily briefing, easy to get a jump start on the news in the morning.",5
Love it!,01/15/2017,DShouse5,"Great show. Am enjoying it very much...it has quickly become a ""can't miss"" podcast for me",5
5 stars,01/15/2017,moniqueavelaine,I love this podcast! More critical and current analysis. Great guests.,5
Be better,01/15/2017,youthanon,"While the show's topics are interesting and relevant, and the host is winsome, 1A is plagued by bias. A more even handed approach to the day's topics would be appreciated. For instance, 1A's coverage and commentator comments on Buzzfeed's (and subsequently CNN's) fake news fiasco was, for all the hubbub involving ""fake news"" these days, a joke. Don't throw softballs just because you may like or agree with a source/outlet/politician, generally. Be upright, be honest, and be just--otherwise you're only contributing to the noise.",1
Do the whole show,01/08/2017,Kalebbn,You should put the whole show on the podcast.,3
Missing podcasts,01/08/2017,D.C. 00000105,Does not provide podcasts for each show. Frustrating and no explanation why.,2
Post the whole show!,01/08/2017,Maximon-00,"Still a great format and host, following Diane's retirement, hamstrung by truncated episodes.",4
Love it! Wish it was a little bit longer,01/08/2017,Yeah_carl,"I'm loving the conversations. The producers are doing a great job bringing in rational voices that I don't always agree with, but give me something new to think about.",4
Not that thoughout,01/09/2017,1A Review,"The show touts Amendment 1, but only tolerates free speech they agree with, which by definition is not free, what the show is about. NPR as usual very friendly to the left, but if you want a show that will use basic logic then stay away from NPR",2
Very enjoyable,01/09/2017,Daniellezzzzzz,Great and insightful conversations,5
Great start,01/10/2017,Scherzo411,"I'm thrilled about the show so far. Totally hooked. Even Diane's show had no specific theme from day to day (except for Friday's), so I'm unclear about this criticism. I agree that the entire show should be uploaded. Looking forward to more of the show.",5
While show?,01/10/2017,Concerned NPR donater,"I donate and support NPR, but can't get this show in full in podcast form?

A poor replacement for Diane, you feel like you are being lectured at and not a part of it all.",1
Fantastic host,01/10/2017,buyoriginal,I have been very pleased with the direction of the new show! The way you direct the conversation is very skillful and does a good job to hit on the other sides of an argument. Playing devils advocate really helps keep the shows balanced. I also love that you filter your audience questions by having them leave a message rather than the live calls (those can often derail or get off subject). Great job so far!,5
Rev,01/10/2017,deaconchris,Would like to hear the whole show on podcast. Sometimes I have to miss live show or segments,4
Lies,01/10/2017,SaneProgressive,If you want lies brewed for the purpose of forwarding the oligarchs agenda of war and profit you've come to the right place. It's a shame where NPR is nowadays. Could only make it five min in of the Friday roundup before I couldn't stand the outrageous lies.,1
provide episodes in their entirety,01/10/2017,Jason Brownlee,"I'm looking to hear entire podcasts of episodes as broadcast, including the international news roundup. Until that basic format comes back, I'll be at best an infrequent listener.",1
This just in...,01/10/2017,TommieT,"Im new to 1A, and although I've only listed to one episode (ACA), I found the discussion insightful, professional, and balanced. I look forward to listening to future episodes.",5
Why are people paying you to lie to them?,01/10/2017,DestroyerofFakeNews,"This is a state funded piece of political garbage. If anyone is looking for anything that is informative, genuine and not engorged in blatant lies this isn't your program. Inappropriate journalism is becoming a poison in this country and NPR is only adding to the toxic climate of true fake news.",1
I like it,01/10/2017,ashmcr16,"So far, I'm enjoying listening to 1A. I like the conversations and I like that it's not just screaming into the void; they want to hear what people have to say & want to improve. I like the topics and will continue to listen.",4
"Love the content we get, but want more",01/10/2017,AndrewCy,"Loving the show so far, but please post both hours of the show like the Diane Rehm Show! I'd give this 5-stars if I had the whole show!",3
Love the conversations,01/10/2017,Hbashh,"Balanced conversations that show all sides of a story. Interesting, important topics. Love it.",5
"Great, but give us the whole show!",01/11/2017,Бобчинский,"Joshua Johnson is great, and so are his guests. But as other reviewers have noted, this podcast would be better if we got the whole show.",5
Whole show?,01/11/2017,Sassyfrenchpants,I've been enjoying listening to the show and trying to stay informed without the DRshow. I've been wondering why the podcast doesn't seem to include the whole broadcast show? Is this something that can be changed?,3
Hopeful,01/11/2017,School yogi,I am liking the start of this podcast but I work full time in a school and will never be able to listen live just like I didn't to Diane Rehm but I did always listen to her shows on the podcast. I am really missing the whole show. Please post it all!,4
Very enjoyable listening,01/06/2017,KBGunny,"In my opinion, Mr. Johnson's style and presentation are very good! The courtesy and civility of the program are wonderful. I find the topical currency, the guests and the tenor of the program to demonstrate excellence. I hope this program/podcast are long lived.",5
A fresh and terrific news podcast,01/06/2017,Shane Guiter,"I am loving this radio show and the podcast as well. I think it is really great that the show is crafted into a podcast that captures the essence of the show, but is great as a podcast. It's the best of both worlds. Joshua is a great host, and I'm looking forward to seeing where the show goes as it matures. Also, I love how he is constantly asking the audience for feedback and ideas. It makes me feel like I am a part of the podcast.",5
Great Job!,01/06/2017,BCAlex,I was dismayed to see you disappear from KQED and am so glad to have found you in this tremendous program! I'm looking forward to hearing you every day. I wish the podcast included both complete hours each day!,5
Retired,01/06/2017,JimKrik,This is so needed - great premise - great host - and most interesting topics....,5
Lively and topical,01/06/2017,Andrewgy8,"Yes, Joshua is not Diane. Yes, all the shows have not been posted. And yes, 1A has not straightened out all the kinks.",5
Normalization & Propaganda,01/06/2017,Han.O,"Hopes for this show were extinguished. NPR, please...",1
NEED THE WHOLE SHOW,01/06/2017,Isaac H.,Why is the whole show not available? It is extremely irritating.,1
NPR POLITICS + CODE SWITCH + Joshua Johnson,01/07/2017,CyrusCoron,"He's smart, relaxed, quick, funny & principled. He gives an unique & broad take on news, politics & American Culture. Cool show. Listen!",5
Mr,01/07/2017,Trixter9,Great start. Love everything I've heard. Really liked that keeping the Fri News Round Ups. Hope the international hour is included.,5
Incomplete because too much audio cut,01/07/2017,jjam103,I've relied on the Diane Rhem show for years as a source of in depth discussion and analysis of issues. I would listen to 4-8 hours per week in podcast format. This type of is now more important than ever. It is extremely disappointing that the decision has been made to only air 1/4 of the new show. I would kindly request that WAMU release both hours in full as Diane did.,1
disappointed,01/07/2017,jmbg57,"I can't get the actual 1A broadcast on my local station, so I rely on podcasts. What I've heard, I like. Problem is, we are only getting a small portion of theh show. What's up with that? No explanation on the website or in the podcast. I'll give it a bit more time before tuning out altogether, but am disappointed so far.",3
Make all episodes available as podcasts,01/07/2017,akh157,"This is a great program, but why aren't all of the episodes available as podcasts? Diane Rehm made all of her episodes available. For those who can't listen to the show live, podcasts are the easiest way to catch up with the program. The episodes are available on the 1A website, so why not here? Joshua, please add all of the episodes to itunes!!",3
Good start,01/07/2017,SingeVert,"Off to a good start. This format is not breaking any new ground, of course. But Mr Johnson is smart, personable, and capable and is showing a steady hand at the tiller. Don't be afraid to inject some edgier voices and ideas--Diane Rheem show was too staid and genteel.",4
"Broadcast is great, podcast not so much",01/07/2017,GatorGirlLiz,"Why can't they give us the whole broadcast in podcast form? Instead, we get an edited, much-shortened version of only one of the two daily topics. We can't even get both hours of Friday's news round up as podcasts. The whole broadcast is available to stream from WAMU's website, but that's not exactly helpful for those of us who rely on podcast downloads to see us through daily commutes, errands, and dog walking!",2
REALLY Fair & Balanced,01/07/2017,Strid8,"Thank you for such an engaging and intelligent podcast. Each episode has been very compelling and thought provoking. I wish we could get the entire episode in my podcast feed, but that's my only complaint.",5
Friday News Round-Up,01/07/2017,bowfin,My member station doesn't carry 1A so it is a shame that both hours of the Friday show wasn't shared. Granted I can go to the website but that is more complicated if you are on the road. As a result I am less likely to listen.,3
Fantastic!,01/07/2017,MrMarkCK,My fav!,5
Great start with big shoes to fill.,01/07/2017,J-SGN,"I have enjoyed the first week, and I typically listen on the old NPR news app. I'd love it if in all digital releases you'd feature the folder duration of both hours.",5
cool,01/07/2017,Trvmp,hopefully they find their flow,4
Crack for a politics nerd!,01/08/2017,Krleader,I love this podcast! I teach government and I love all the expert input and the free exchange of ideas.,5
Post the whole show!,01/04/2017,Stuart Hill,I am disappointed that the entire show isn't uploaded to the podcast. What possibly could be the reasoning for this?,3
"Loved ""America first"" discussion",01/04/2017,Ebartles,"Fabulous discussion of the moral dilemma of humanitarian intervention and what should be done about atrocities which are committed outside of our borders, but that are committed against families and individuals just like ourselves. High quality and well informed guest speakers, and good balance of accessible discourse with some IR jargon for the political nerds out there. Excited for the next one!",5
Disappointed,01/05/2017,OolieJ,"I think a show on NPR which claims its focus is the First Amendment would actually care about accuracy... in the opening sound bites, there is a mention of a right to speedy trial which is not 1A. It seems like there's too much production and gimmicks rather than substance. It makes me painfully long for a show with a passion for being informed, interesting and civil without all sorts of tricks.",2
Not All Shows Here,01/05/2017,E.T.Believes,"I listened to a portion of the shows on the radio but could not hear all of it due to time. i went to this poscast and I found that all of the shows for the dates shown are not here. On the radio 1A is a 2 hour block but here there are only 30 minute segments. Also the show I listened to is not even listed. What gives? On the radio show they tell you to listen to the podcast, yet that show is not even here. Needs more work!",2
Boom.,01/05/2017,jillaaa,"This poli-pod couldn't have arrived at a better time. I've never been so afraid that our country is wandering away from it's foundational constitution. These hosts do a great job of toning down the importance of party, and presenting a concise, straightforward, digestible argument on behalf of our rights. Can't wait for more episodes.",5
Need full length show!!!,01/05/2017,Crasher Space Fan,"Great content, but please make the full length show available as a podcast as the DR show did.",5
A Great New Show!,01/05/2017,GigiANash,I have been a fan of The Diane Rehm Show for many years and was concerned about any successor. Though there were a few bumps in the show I just heard still loved the refreshing intelligent conversation. Diane would be proud. Please continue to offer thought provoking dialogue. The new generation so needs it!,5
Where's the rest of the show?,01/05/2017,ORDER S1XTY S1X,"Much like the Diane Rehm Show before it, I cannot listen to 1A live. I depend on the availability of podcasts to hear it. Sadly, only about a quarter of the actual show is available on podcast. DR's show was always available in its entirety and I think most of us expected it'd be the same with 1A. *HUGE* disappointment. I hate to do a one-star rating, as the *content* of the show is pretty good so far, but I feel this rating is reflective of the podcast itself... 30 minutes out of a two hour production. Not cool.",1
"You can do better than this, NPR!",01/05/2017,Prubz,"It's honestly ridiculous that the full episodes are not posted on iTunes - or even the NPR One app.
It's similarly ridiculous the irony that the podcast dedicated to free speech decides to censor itself like this...",1
Disappointed,01/05/2017,Kkjhgfddddddssssss,Not listening until full episodes are posted. Very disappointed in NPR,1
Fantastic!,01/05/2017,NeoSloane,Where have you been hiding this show NPR?!!! Thanks for bringing me back with solid pramming. Happy to be back home.,5
Laughing segment,01/05/2017,Baileybuddy30,Loved it! Do more of these. Question: Why don't you run full podcast?!? Find that strange?!!????,5
Intelligent. Modern. Wonderful.,01/05/2017,Dat guy who reviews music,"This was the perfect successor to the Diane Rehm show. I love how it's really embraced the new information age, connecting everything they discuss with what YOU and others across the country write in.",5
Wholly Partisan,01/05/2017,Thrill-seek,"One-sided, smug & elitist",1
The whole show?,01/05/2017,ex-washingtonian,"Out of a profound respect for Diane Rehm and all she did for all of us, I will gladly give this replacement show a listen....when the show staff respects the listeners enough to provide the entire show.",1
New Favorite,01/06/2017,ListenerKathryn,I am sold on 1A. It improves on the usual political podcast: guests are people with expertise and strong points of view rather than the typical pundits and political reporters.,5
Please post full show!,01/06/2017,Ghost of Perdition,"Please post the full show! Some of us can't listen at the time it goes live, and having to go to the website is inconvenient as I listen slot while I'm deriving. I'm giving this four stars because Joshua Johnson seems intelligent, kind, and what I've heard sounds good, but full episodes need to be posted if the show is going to live up to the high standards of the DR show.",4
Technologically challenged,01/06/2017,RobertoStorio,"I guess NPR is only interested in attracting the audience that can listen to live radio at 10 in the morning! The app only gives 30 minutes of the show and 1A doesn't even appear on the NPR1 app. From the 30 minutes, which is on the app the show appears very good, but I'm really not interested in NPR choosing which quarter of this show I should listen to every day. Either NPR is telling us they really don't care about this show or the show was just not ready for prime time on the technical side. Frustrating for those of us who would like to give this show a chance. Regretfully, after years of listening to Diane Rehm and now hoping to listen to this new show, I will tune out.",1
